chembl_id,pref_name,max_phase,pains_alert,n_targets_high_ad,best_target,best_pred_pAffinity,second_best_pred,selectivity_gap_log,n_targets_top_decile,frequent_hitter,BRD4,CTSK,EZH2,HDAC1,HDAC6,HSP90AA1,IDO1,KDM1A,NAMPT,PARP1,PDE4B,PDE5A,PRMT5,PTP1B,PTPN11,SIRT1
CHEMBL4650348,BENZOYLPHENYLUREA,1.0,,1,PARP1,5.308,,,0,False,4.396,5.695,5.853,4.956,5.607,5.502,4.912,5.033,4.885,5.308,5.483,4.328,4.88,4.482,4.989,4.685
CHEMBL416898,CHLOROPHENOTHANE,2.0,,1,IDO1,5.308,,,0,False,4.581,5.243,6.121,4.966,5.09,5.408,5.308,5.045,5.498,5.04,5.933,4.729,5.084,5.301,5.117,4.831
CHEMBL1238,AZELAIC ACID,4.0,,3,HDAC6,5.308,5.213,0.095,0,False,4.074,4.999,6.047,5.213,5.308,5.761,4.836,5.106,5.928,4.813,5.375,5.493,5.321,4.762,4.591,4.9
CHEMBL2106127,DELFANTRINE,2.0,,1,HSP90AA1,5.308,,,1,False,4.91,6.436,5.961,5.467,5.291,5.308,5.0,5.834,6.182,6.954,6.032,4.581,5.747,4.683,4.543,4.994
CHEMBL2110814,DELUCEMINE,2.0,,1,IDO1,5.306,,,0,False,4.788,6.123,5.834,5.4,5.764,5.657,5.306,5.588,4.99,5.369,5.307,5.037,4.98,5.246,5.187,4.878
CHEMBL2110781,CHLORBENZOXAMINE,2.0,,1,IDO1,5.306,,,3,False,5.62,6.852,6.126,5.135,5.558,5.476,5.306,5.733,6.53,5.898,5.458,5.856,5.084,5.467,5.874,4.835
CHEMBL41355,EZOGABINE,4.0,,1,HDAC1,5.305,,,0,False,4.784,5.977,5.985,5.305,6.173,5.34,5.671,5.407,5.599,6.604,6.219,6.155,5.513,4.974,5.484,4.757
CHEMBL347425,ROLODINE,2.0,,2,PDE5A,5.304,5.108,0.196,0,False,5.021,5.918,5.769,5.108,6.164,5.608,5.215,5.254,4.209,6.336,5.312,5.304,5.68,4.823,5.067,4.764
CHEMBL503,LOVASTATIN,4.0,,2,HDAC6,5.304,5.17,0.134,3,False,5.713,6.205,6.485,5.17,5.304,6.57,6.143,5.621,7.285,5.86,6.106,6.359,5.494,5.233,4.952,5.136
CHEMBL2105251,PIBECARB,2.0,,2,HSP90AA1,5.303,4.585,0.718,0,False,4.621,5.37,5.793,4.858,5.541,5.303,4.613,4.575,5.145,5.271,5.849,4.859,4.801,4.585,4.565,4.716
CHEMBL2106134,DALBRAMINOL,2.0,,1,KDM1A,5.303,,,1,False,5.459,5.609,5.79,5.446,5.493,5.381,5.082,5.303,6.122,6.439,5.459,4.924,5.741,5.585,5.044,5.026
CHEMBL93836,VALPROMIDE,2.0,,2,HDAC6,5.302,4.528,0.774,0,False,4.024,5.55,5.988,4.528,5.302,5.613,5.231,4.765,5.63,4.525,5.723,5.355,4.67,4.525,4.826,5.033
CHEMBL107,COLCHICINE,4.0,,2,HDAC6,5.301,4.913,0.388,1,False,5.368,6.153,6.167,4.913,5.301,5.973,6.602,5.327,6.651,5.722,6.314,5.415,5.316,4.811,5.429,5.013
CHEMBL1627367,FLUOROESTRADIOL,4.0,,1,PTPN11,5.299,,,1,False,4.857,5.4,6.037,5.044,5.913,6.61,5.877,5.783,6.276,6.052,6.138,5.766,5.655,4.48,5.299,5.004
CHEMBL4594261,FLUOROESTRADIOL F-18,4.0,,1,PTPN11,5.298,,,1,False,4.857,5.4,6.037,5.044,5.913,6.61,5.883,5.783,6.276,5.879,6.146,5.766,5.655,4.48,5.298,5.004
CHEMBL2106144,DARENZEPINE,2.0,,1,IDO1,5.298,,,0,False,5.846,5.738,6.018,5.74,5.484,6.086,5.298,5.202,5.988,6.404,5.239,5.369,5.188,4.676,4.534,4.853
CHEMBL1599,CEPHAPIRIN,4.0,,1,PTPN11,5.298,,,1,False,5.315,5.978,6.028,5.422,5.907,5.711,5.794,5.174,6.732,6.644,6.317,5.177,5.457,5.495,5.298,5.038
CHEMBL1643,RIBAVIRIN,4.0,,1,HSP90AA1,5.296,,,1,False,4.31,5.192,6.129,5.858,5.725,5.296,5.687,5.322,4.798,5.161,6.48,5.024,5.601,4.991,5.274,5.234
CHEMBL2104897,TRENIZINE,2.0,,1,HDAC1,5.296,,,1,False,5.784,6.734,5.895,5.296,5.43,5.4,5.416,5.845,6.655,5.806,5.413,6.174,5.148,5.435,5.723,4.905
CHEMBL55,PENTAMIDINE,4.0,,1,PRMT5,5.294,,,0,False,5.458,5.206,5.97,5.432,5.835,5.647,4.976,5.37,6.413,5.968,6.467,5.59,5.294,4.72,5.185,4.847
CHEMBL474635,AMXT-1501,1.0,,1,SIRT1,5.294,,,3,False,5.282,5.932,5.995,5.353,5.899,6.296,5.583,5.738,7.458,5.61,6.819,6.009,6.274,5.567,5.182,5.294
CHEMBL2104167,CLOXESTRADIOL,2.0,,2,PTPN11,5.29,4.851,0.439,2,False,5.445,6.064,5.953,4.97,6.334,6.926,6.197,6.015,7.093,5.841,6.211,5.472,5.053,4.851,5.29,4.89
CHEMBL2106051,CICLOXOLONE,2.0,,2,PTP1B,5.29,4.873,0.417,3,False,5.848,6.315,6.297,5.345,5.447,6.935,5.453,5.731,7.323,5.295,7.197,5.25,6.147,5.29,4.873,5.057
CHEMBL301327,LEVORMELOXIFENE,2.0,,1,PTP1B,5.288,,,0,False,5.48,6.323,5.777,5.426,5.918,5.968,5.793,5.92,6.965,6.049,5.434,6.381,5.149,5.288,5.445,4.844
CHEMBL3137331,DEFACTINIB,3.0,,1,BRD4,5.288,,,1,False,5.288,6.315,6.181,5.905,6.442,5.835,5.903,5.46,7.061,6.378,6.466,5.29,5.632,4.955,4.518,4.901
CHEMBL2104172,CEFETRIZOLE,2.0,,1,PTPN11,5.287,,,2,False,5.5,6.168,6.032,6.356,6.381,6.519,5.82,5.228,6.442,6.722,6.639,5.7,5.859,4.812,5.287,5.068
CHEMBL2105207,PITENODIL,2.0,,1,HDAC1,5.286,,,0,False,4.474,6.596,5.917,5.286,5.417,5.884,5.04,5.089,6.464,5.72,5.358,5.118,5.216,4.645,4.654,5.055
CHEMBL1619,CLADRIBINE,4.0,,1,HSP90AA1,5.285,,,3,False,5.31,5.768,6.098,5.609,5.711,5.285,4.875,6.152,5.251,5.86,6.793,5.004,6.306,4.948,5.069,5.29
CHEMBL617,CEPHALOTHIN,4.0,,1,PTPN11,5.284,,,1,False,5.175,5.882,5.962,5.541,6.461,5.355,5.328,5.249,6.518,6.555,6.938,4.582,5.28,5.282,5.284,5.014
CHEMBL1697856,BUCETIN,4.0,,2,HDAC1,5.283,4.557,0.726,0,False,4.794,5.727,6.051,5.283,5.594,4.905,5.321,4.801,4.973,5.087,5.94,5.348,5.063,4.557,4.964,4.78
CHEMBL1368146,HALAZONE,2.0,,1,IDO1,5.282,,,0,False,4.275,5.453,5.997,5.087,5.795,5.221,5.282,4.842,5.075,4.868,5.615,4.601,4.949,4.489,4.86,4.658
CHEMBL1256351,FENCLONINE,2.0,,1,PTP1B,5.281,,,0,False,4.229,5.044,6.017,4.778,5.462,5.0,4.708,4.681,4.249,5.077,6.023,4.749,5.358,5.281,4.731,4.757
CHEMBL2104140,CEFROTIL,2.0,,1,PTPN11,5.28,,,1,False,5.948,5.722,6.2,5.835,6.1,5.888,5.973,5.551,6.597,6.789,7.037,5.626,6.039,5.069,5.28,5.029
CHEMBL1200477,ALLOPURINOL SODIUM,4.0,,1,PARP1,5.279,,,0,False,4.321,5.783,6.159,4.556,5.492,4.648,5.367,5.085,4.205,5.279,5.446,4.484,5.241,4.806,4.086,4.97
CHEMBL267476,LINOLEIC ACID,2.0,,1,PTP1B,5.279,,,0,False,4.629,5.192,6.024,5.017,4.703,5.988,5.712,5.026,6.629,4.591,5.854,5.482,5.605,5.279,5.047,4.899
CHEMBL70971,CARBENDAZIM,1.0,,2,HDAC1,5.277,4.703,0.574,0,False,4.535,5.568,5.798,5.277,5.84,5.192,4.703,4.616,4.213,6.27,5.349,4.539,4.997,4.601,5.019,4.821
CHEMBL2104171,BEPIASTINE,2.0,,1,KDM1A,5.273,,,0,False,5.285,5.463,6.069,5.463,5.973,5.542,4.901,5.273,5.525,5.503,5.8,5.083,6.283,5.258,4.917,4.807
CHEMBL375492,AMITHIOZONE,2.0,,1,BRD4,5.273,,,1,False,5.273,5.481,6.068,5.965,6.453,4.473,4.486,6.007,4.711,5.645,5.818,4.708,4.722,4.575,5.505,4.827
CHEMBL1534,RIBOFLAVIN,4.0,,1,IDO1,5.273,,,3,False,5.354,6.253,6.53,5.337,5.832,6.153,5.273,5.407,5.88,6.913,6.868,5.378,5.336,4.642,5.82,5.195
CHEMBL272427,TAURURSODIOL,4.0,,1,PTP1B,5.271,,,5,True,5.475,6.97,6.318,5.717,5.5,6.407,5.862,5.949,7.474,5.781,6.598,6.355,6.466,5.271,4.818,5.35
CHEMBL2105417,ROXADIMATE,2.0,,1,IDO1,5.271,,,0,False,5.417,6.372,5.993,5.121,5.841,5.431,5.271,5.789,5.578,4.973,6.034,5.184,5.203,4.772,4.42,4.831
CHEMBL4297608,ELDECALCITOL,3.0,,1,HDAC6,5.27,,,6,True,6.0,7.628,6.466,5.62,5.27,6.519,6.484,5.695,7.88,6.262,6.006,6.012,6.055,4.76,4.178,5.248
CHEMBL5095508,CHOLYLSARCOSINE,1.0,,1,PTP1B,5.269,,,5,True,5.322,6.967,6.397,6.075,5.662,6.719,5.916,5.508,7.417,5.333,6.552,6.159,6.208,5.269,4.697,5.235
CHEMBL2105394,PROMESTRIENE,3.0,,2,PTPN11,5.269,4.895,0.374,1,False,4.891,5.803,5.889,5.238,6.069,6.507,5.572,5.777,6.67,5.605,6.09,6.031,5.003,4.895,5.269,4.966
CHEMBL2386081,SETIPIPRANT,3.0,indol_3yl_alk(461),2,HDAC1,5.268,5.126,0.142,3,False,5.037,5.981,6.121,5.268,5.126,5.935,6.1,5.862,7.178,7.371,5.45,6.276,5.358,5.477,5.109,4.646
CHEMBL2106479,ZAFULEPTINE,2.0,,1,HDAC1,5.267,,,0,False,4.87,6.004,5.973,5.267,5.152,5.992,5.229,5.002,5.95,5.931,5.859,6.026,5.124,5.153,4.872,4.878
CHEMBL1881591,NORLETIMOL,2.0,,1,PTPN11,5.267,,,0,False,4.746,5.483,5.837,5.093,6.3,5.226,5.147,5.499,5.035,6.42,5.732,5.647,5.043,4.734,5.267,4.816
CHEMBL223448,BROXYQUINOLINE,4.0,,3,IDO1,5.267,5.264,0.003,0,False,4.568,5.131,6.0,5.025,5.875,5.362,5.267,5.428,5.071,5.264,6.832,4.948,4.963,4.825,4.97,4.762
CHEMBL1742457,TILISOLOL,2.0,,1,BRD4,5.265,,,0,False,5.265,5.952,6.031,5.436,5.957,5.462,5.278,4.996,5.668,6.051,5.8,4.845,5.278,4.845,4.593,4.921
CHEMBL19633,DIAVERIDINE,2.0,,1,PDE5A,5.265,,,0,False,4.956,5.636,5.89,5.119,6.204,5.551,5.227,5.533,4.703,5.923,6.393,5.265,5.81,4.709,5.003,4.968
CHEMBL3707366,ALANYL GLUTAMINE,3.0,,1,SIRT1,5.265,,,1,False,4.322,5.074,6.058,5.307,5.866,5.324,5.174,5.346,5.182,4.8,6.114,4.607,4.771,4.812,4.438,5.265
CHEMBL2105049,IODOCETYLIC ACID I 123,2.0,,1,PTP1B,5.265,,,0,False,4.112,5.457,5.988,4.739,5.017,6.062,5.476,5.16,7.033,4.823,5.953,5.69,5.205,5.265,4.564,4.871
CHEMBL1868301,CYHEPTAMIDE,2.0,,1,IDO1,5.265,,,0,False,4.716,5.328,5.908,4.87,5.959,5.449,5.265,5.324,5.303,5.973,5.257,4.5,5.277,5.085,5.182,5.054
CHEMBL1487,ATORVASTATIN,4.0,,2,HDAC1,5.264,4.993,0.271,4,True,6.035,6.044,6.487,5.264,4.993,6.082,6.327,5.148,6.684,5.872,7.402,5.935,5.813,5.705,6.291,4.884
CHEMBL2105951,BELOXAMIDE,2.0,,1,HDAC1,5.264,,,0,False,4.752,5.029,5.711,5.264,5.911,5.613,5.421,5.095,5.515,5.406,6.417,5.131,5.491,5.055,4.92,4.698
CHEMBL2107162,PIFLUTIXOL,2.0,styrene_B(8),1,HDAC6,5.263,,,4,True,5.338,6.44,6.021,5.147,5.263,5.395,6.712,6.564,6.201,6.092,6.027,5.478,5.152,5.528,6.295,5.187
CHEMBL2110862,DIMETHOXANATE,2.0,,1,KDM1A,5.263,,,0,False,5.594,6.138,5.857,5.678,5.914,5.755,5.441,5.263,6.042,5.625,6.189,4.882,5.571,5.128,5.411,4.888
CHEMBL28211,NAFOXIDINE,2.0,,1,PTP1B,5.263,,,1,False,5.254,6.639,5.818,5.5,5.903,5.959,5.533,5.894,6.742,6.109,4.919,5.703,5.355,5.263,6.155,4.738
CHEMBL3989706,CLOCINIZINE,2.0,,1,HDAC1,5.262,,,1,False,5.45,5.946,6.037,5.262,5.53,5.647,5.802,5.51,6.725,5.97,5.611,5.499,5.413,5.485,5.22,4.836
CHEMBL123809,LEUCOCIANIDOL,2.0,catechol_A(92),2,IDO1,5.261,5.041,0.22,1,False,5.559,5.236,6.194,4.284,5.581,5.138,5.261,5.668,5.799,6.002,6.611,4.612,5.749,5.041,5.889,5.171
CHEMBL3900409,BRENSOCATIB,3.0,,1,CTSK,5.26,,,1,False,5.81,5.26,6.282,6.718,6.028,6.377,5.696,5.465,6.51,6.31,6.864,6.202,6.115,4.994,5.016,5.015
CHEMBL1436,CEFUROXIME,4.0,,1,PTPN11,5.258,,,3,False,5.332,6.679,5.984,5.206,6.084,6.493,5.699,5.643,6.693,7.014,7.16,6.259,5.56,5.238,5.258,5.03
CHEMBL1697686,CLOFOREX,4.0,,1,CTSK,5.257,,,0,False,4.63,5.257,6.011,4.82,6.289,5.342,5.176,4.848,5.23,5.085,6.363,5.159,5.344,5.015,5.004,4.801
CHEMBL5095205,CHOLYLSARCOSINE C-11,1.0,,1,PTP1B,5.257,,,5,True,5.322,6.97,6.397,6.075,5.665,6.737,5.913,5.512,7.411,5.331,6.552,6.11,6.182,5.257,4.697,5.235
CHEMBL1200584,AMINOSALICYLATE POTASSIUM,4.0,,3,HDAC6,5.257,4.595,0.662,0,False,4.186,4.906,5.943,4.033,5.257,5.03,4.595,5.038,4.535,4.201,5.292,4.224,4.941,3.207,4.667,4.773
CHEMBL42055,E-FLUPENTIXOL,2.0,styrene_B(8),1,HDAC6,5.257,,,0,False,5.36,6.757,5.947,5.275,5.257,5.176,5.812,5.572,6.948,5.853,5.645,5.743,5.224,5.135,5.465,4.903
CHEMBL1256734,SULBENICILLIN,2.0,,1,PTPN11,5.256,,,1,False,5.719,6.191,5.95,5.394,5.671,5.148,6.011,5.533,6.586,6.78,6.502,5.001,5.844,5.088,5.256,5.165
CHEMBL1368380,MEFEXAMIDE,2.0,,3,HDAC1,5.255,4.913,0.342,0,False,4.497,5.212,5.871,5.255,6.171,5.716,4.79,5.37,5.482,4.976,5.584,5.483,4.913,4.236,4.752,4.934
CHEMBL1201222,LISDEXAMFETAMINE,4.0,,2,CTSK,5.255,5.017,0.238,0,False,5.266,5.255,5.925,5.208,5.401,5.481,5.123,5.785,5.046,5.192,6.109,4.67,5.147,5.389,4.18,5.017
CHEMBL404519,BEVIRIMAT,2.0,,1,PTP1B,5.253,,,4,True,5.238,6.824,6.242,5.165,5.252,6.573,5.651,5.996,7.677,4.884,7.502,5.667,4.812,5.253,4.772,5.06
CHEMBL1402420,PIFEXOLE,2.0,,1,PTPN11,5.253,,,0,False,4.649,5.217,6.093,5.243,6.006,6.118,5.08,4.715,4.981,5.533,4.78,4.843,5.754,4.46,5.253,4.746
CHEMBL1541,CEFIXIME,4.0,,1,PTPN11,5.253,,,1,False,5.529,6.171,6.077,5.437,5.791,6.229,5.631,5.511,6.813,6.833,6.658,6.15,5.676,5.092,5.253,5.121
CHEMBL4297291,INGAVIRIN,3.0,,3,HDAC6,5.252,4.979,0.273,0,False,4.777,5.166,6.004,4.979,5.252,5.328,4.897,5.559,4.92,5.602,6.223,5.19,5.349,4.518,4.184,5.152
CHEMBL704,MESALAMINE,4.0,,3,HDAC6,5.251,4.703,0.548,0,False,4.277,4.871,5.945,4.275,5.251,4.983,4.703,5.17,4.569,4.419,5.477,4.42,4.929,3.701,4.624,4.787
CHEMBL3786343,OLMUTINIB,4.0,anil_di_alk_A(478),1,BRD4,5.25,,,1,False,5.25,6.141,6.092,5.925,6.212,5.402,5.801,5.978,7.005,6.859,6.702,6.327,5.276,4.739,5.405,4.973
CHEMBL248702,DEXFENFLURAMINE,4.0,,1,IDO1,5.248,,,0,False,4.863,5.511,5.997,4.709,6.149,5.219,5.248,4.82,4.834,5.487,6.184,5.26,5.239,5.157,4.831,4.933
CHEMBL2106703,BELARIZINE,2.0,,1,HDAC1,5.246,,,1,False,5.219,6.091,5.85,5.246,5.883,5.89,5.038,5.094,6.285,6.268,5.499,5.777,5.177,5.41,5.78,4.737
CHEMBL596,FENTANYL,4.0,,2,HDAC1,5.246,4.972,0.274,0,False,4.975,6.182,5.847,5.246,4.972,5.255,5.077,5.682,6.135,6.724,5.496,4.989,4.685,5.1,5.188,4.881
CHEMBL122135,LODAXAPRINE,2.0,,1,PTPN11,5.246,,,0,False,5.175,5.314,6.093,4.894,5.633,5.698,5.19,5.168,5.387,6.06,5.306,4.739,5.386,4.69,5.246,5.0
CHEMBL279898,ENPROFYLLINE,2.0,,2,PDE4B,5.245,4.733,0.512,0,False,4.705,5.396,6.218,4.922,5.708,5.325,4.889,4.991,4.568,5.81,5.245,4.733,5.192,5.049,4.343,5.007
CHEMBL2110833,ESPROQUIN,2.0,,1,HDAC1,5.245,,,0,False,4.143,5.588,5.983,5.245,5.809,5.414,4.985,5.309,5.665,5.989,5.312,5.505,5.288,4.8,5.015,4.964
CHEMBL2110631,XANTHIOL,2.0,,1,HDAC6,5.244,,,2,False,5.695,6.37,5.957,4.985,5.244,5.262,6.029,6.071,6.878,5.758,5.366,6.213,5.28,5.179,5.778,5.12
CHEMBL2105216,NONAPERONE,2.0,,1,PTP1B,5.244,,,0,False,5.152,5.309,6.036,4.992,5.655,5.887,5.914,5.356,6.323,5.906,5.81,6.19,5.042,5.244,4.77,5.147
CHEMBL2110950,FLUOTRACEN,2.0,,1,HDAC6,5.243,,,0,False,5.406,5.631,5.793,4.416,5.243,5.427,5.273,5.34,6.152,5.903,5.616,4.971,5.531,5.251,5.599,4.955
CHEMBL1788385,TILBROQUINOL,4.0,,2,IDO1,5.242,4.828,0.414,0,False,4.828,5.113,5.998,4.828,6.22,5.46,5.242,5.217,4.874,5.372,6.648,5.239,4.573,4.762,5.054,4.743
CHEMBL2107090,SULCLAMIDE,2.0,,1,PARP1,5.241,,,0,False,4.832,4.841,6.114,5.319,5.773,5.094,4.576,5.47,5.106,5.241,6.319,4.437,5.268,4.348,4.965,4.83
CHEMBL6068019,IODOFALAN I-131,2.0,,1,PTP1B,5.241,,,0,False,4.413,5.168,5.989,5.267,5.296,5.027,4.677,5.037,4.393,5.325,6.056,4.439,4.817,5.241,4.709,4.818
CHEMBL818,IOBENGUANE,4.0,,1,IDO1,5.24,,,0,False,4.609,5.099,5.871,4.692,5.615,4.888,5.24,5.734,4.624,5.989,5.841,4.985,4.627,4.263,4.574,4.936
CHEMBL2111135,THIAZINAMIUM,2.0,het_thio_666_A(13),1,KDM1A,5.239,,,0,False,5.528,5.716,5.967,5.3,6.01,5.24,4.929,5.239,5.957,5.241,5.582,5.133,5.446,5.306,5.328,4.824
CHEMBL565,CLOFIBRATE,4.0,,1,PDE5A,5.238,,,0,False,4.734,5.031,5.931,4.874,5.888,5.362,5.325,4.812,4.901,5.196,6.658,5.238,5.439,4.781,4.857,4.74
CHEMBL1550,PHYTONADIONE,4.0,quinone_A(370),1,PTP1B,5.238,,,2,False,5.189,6.05,6.197,5.315,5.727,5.951,6.106,4.894,7.352,4.933,6.249,6.446,5.287,5.238,4.408,4.953
CHEMBL1328919,CLOROPHENE,2.0,,3,HSP90AA1,5.238,4.907,0.331,0,False,4.54,4.829,5.915,4.822,5.82,5.238,4.873,5.023,4.95,5.163,5.72,5.173,5.528,4.907,4.855,4.768
CHEMBL2110958,MONALAZONE,2.0,,2,IDO1,5.236,4.343,0.893,0,False,4.312,5.121,5.983,5.135,6.026,4.942,5.236,5.224,5.109,4.899,5.5,4.364,5.122,4.343,4.979,4.712
CHEMBL2104547,ANISACRIL,2.0,,2,HDAC1,5.234,4.825,0.409,0,False,5.154,6.151,5.63,5.234,5.276,5.734,4.825,5.003,6.474,5.551,5.341,5.676,4.632,4.46,4.691,4.633
CHEMBL333950,MAXACALCITOL,3.0,,1,HDAC6,5.234,,,6,True,5.509,7.313,6.326,5.08,5.234,6.776,6.395,6.276,7.767,5.931,5.984,6.282,5.407,4.837,4.842,5.132
CHEMBL2105117,FUROSTILBESTROL,2.0,,2,PTPN11,5.233,5.218,0.015,0,False,5.517,5.185,6.055,5.537,5.729,4.96,5.8,5.577,6.789,5.365,6.552,5.391,5.116,5.218,5.233,4.698
CHEMBL4297635,SETOGEPRAM,2.0,,3,PTP1B,5.231,5.172,0.059,0,False,4.666,4.991,5.785,4.765,5.161,5.353,5.5,5.025,5.482,5.274,6.096,5.232,4.951,5.231,5.172,4.79
CHEMBL1700858,CEFALORAM,2.0,,1,PTPN11,5.231,,,1,False,5.247,5.379,5.859,5.188,6.245,5.368,5.592,5.206,6.28,6.94,6.937,4.641,5.695,5.336,5.231,4.984
CHEMBL8846,PRIFELONE,2.0,,1,HDAC1,5.23,,,0,False,5.368,5.293,5.886,5.23,5.637,5.672,4.842,5.158,5.807,5.597,6.588,5.046,4.976,4.908,4.831,4.809
CHEMBL2104994,INDISETRON,2.0,,2,SIRT1,5.23,5.026,0.204,1,False,5.356,6.52,5.81,5.341,5.636,5.665,5.026,5.743,5.062,6.514,5.512,5.01,5.681,4.617,5.163,5.23
CHEMBL6231,AMIFLOXACIN,2.0,,1,BRD4,5.229,,,1,False,5.229,6.393,6.147,5.365,6.221,4.813,5.606,5.328,5.818,7.137,5.518,4.654,5.339,5.418,5.291,5.058
CHEMBL30116,PIPEMIDIC ACID,2.0,,1,BRD4,5.229,,,0,False,5.229,6.537,6.124,5.702,5.757,4.946,4.925,5.303,5.24,6.382,6.846,5.291,5.849,5.172,4.239,5.165
CHEMBL1956285,DSM-265,2.0,,1,KDM1A,5.229,,,3,False,4.997,6.285,5.999,5.152,6.643,5.865,5.789,5.229,6.479,5.963,7.188,5.085,5.213,5.083,5.788,4.754
CHEMBL2106780,ITRAMIN TOSYLATE,2.0,,2,HSP90AA1,5.228,5.178,0.05,0,False,4.388,5.178,5.999,4.786,6.001,5.228,4.875,4.46,5.291,4.622,5.519,4.658,4.571,4.567,4.506,4.736
CHEMBL3545254,OLESOXIME,3.0,,1,PTP1B,5.228,,,0,False,4.705,6.241,6.088,5.291,5.335,6.464,6.056,5.904,7.081,5.558,6.243,5.707,5.307,5.228,5.091,5.115
CHEMBL1651990,FENTICONAZOLE,4.0,,1,IDO1,5.228,,,1,False,4.938,5.836,5.886,5.536,5.634,5.374,5.228,5.68,6.901,5.969,6.102,6.197,5.291,5.4,6.048,4.721
CHEMBL1265,ADAPALENE,4.0,,2,HDAC6,5.227,4.558,0.669,0,False,5.296,6.617,5.849,4.558,5.227,5.928,5.966,5.388,6.627,5.305,6.409,5.949,5.196,5.155,5.669,4.74
CHEMBL1089221,BENDAZAC,4.0,,3,HDAC1,5.224,4.961,0.263,0,False,5.352,5.475,5.958,5.224,4.961,5.56,4.695,5.071,5.064,6.589,5.73,4.788,5.818,4.467,4.471,4.767
CHEMBL288114,GALLIC ACID,2.0,catechol_A(92),1,PTPN11,5.222,,,0,False,4.309,4.922,6.067,4.984,5.512,5.291,4.273,5.141,4.783,4.805,5.97,4.378,4.701,4.345,5.222,4.869
CHEMBL2104989,TISOCALCITATE,2.0,,1,HDAC6,5.222,,,6,True,5.59,7.297,6.506,5.111,5.222,6.793,6.665,5.955,7.664,5.722,6.659,5.892,5.451,5.145,4.507,5.2
CHEMBL2104152,CEFURACETIME,2.0,,1,PTPN11,5.221,,,1,False,5.39,6.099,5.982,5.226,5.955,5.713,5.847,5.78,6.723,7.248,6.918,6.183,5.297,5.242,5.221,4.972
CHEMBL77622,DOPEXAMINE,2.0,catechol_A(92),1,HDAC1,5.221,,,0,False,5.197,5.65,5.717,5.221,5.325,5.818,5.138,5.753,6.764,6.005,5.939,5.451,5.597,5.031,5.307,4.804
CHEMBL301523,PHENYLALANINE,3.0,,4,CTSK,5.22,5.195,0.025,0,False,4.25,5.22,5.886,4.718,5.327,4.903,4.399,4.639,4.216,5.287,5.972,4.405,5.016,5.195,4.509,4.741
CHEMBL2106233,ESTRAPRONICATE,2.0,,2,PTPN11,5.219,4.881,0.338,2,False,5.758,6.335,6.053,5.278,6.239,6.304,6.847,6.178,6.892,6.199,6.473,5.953,6.135,4.881,5.219,4.934
CHEMBL2110896,FENYRIPOL,2.0,,1,CTSK,5.218,,,0,False,4.725,5.218,5.88,5.288,5.855,4.831,4.796,4.702,4.187,5.338,4.942,4.491,5.127,4.853,5.093,4.744
CHEMBL5314405,CLX-0921,1.0,,1,PTP1B,5.218,,,0,False,5.761,5.767,6.007,5.947,6.318,6.256,5.919,5.707,7.063,5.847,6.845,5.911,5.465,5.218,5.457,4.823
CHEMBL2111024,NITRAFUDAM,2.0,,1,PDE4B,5.218,,,0,False,4.727,5.249,6.131,5.343,5.639,5.13,5.043,5.167,4.994,5.703,5.218,4.665,5.188,4.744,5.018,5.005
CHEMBL428676,AMONAFIDE,3.0,,2,HDAC1,5.218,4.738,0.48,0,False,5.158,5.644,6.053,5.218,5.551,6.026,4.856,5.414,4.93,6.246,5.103,4.81,6.044,4.707,5.482,4.738
CHEMBL2107103,MESULFAMIDE,2.0,,2,IDO1,5.217,4.812,0.405,0,False,4.707,5.095,6.061,5.397,5.435,4.787,5.217,5.999,5.543,5.474,6.513,4.538,4.869,4.72,4.812,5.053
CHEMBL2107763,ODIPARCIL,2.0,,1,KDM1A,5.216,,,0,False,6.075,5.595,6.206,5.771,5.631,5.621,5.146,5.216,5.619,6.42,6.733,4.604,5.173,4.798,5.195,5.118
CHEMBL2103903,CINOXOLONE,2.0,,2,PTP1B,5.216,4.624,0.592,2,False,5.662,6.331,6.28,5.037,5.299,6.913,5.517,6.094,6.986,5.734,6.608,5.562,6.131,5.216,4.624,4.939
CHEMBL150980,MOXIRAPRINE,2.0,,1,PDE5A,5.214,,,0,False,5.044,6.309,5.976,5.494,5.228,5.998,4.984,5.407,6.205,6.448,5.6,5.214,5.385,4.989,4.716,4.871
CHEMBL361497,ARTESUNATE,4.0,,1,HDAC6,5.214,,,1,False,4.983,5.834,6.237,5.438,5.214,7.359,5.803,5.13,6.862,5.404,6.677,5.917,5.886,4.853,4.704,5.188
CHEMBL107367,FARGLITAZAR,2.0,anthranil_one_A(38),1,PTP1B,5.213,,,1,False,5.808,5.986,6.135,5.564,5.901,5.76,6.002,5.278,7.113,5.47,7.748,5.851,5.7,5.213,4.408,4.76
CHEMBL34431,CILOSTAMIDE,2.0,,1,PDE5A,5.212,,,1,False,5.98,5.821,6.208,5.99,6.514,5.664,5.163,5.18,5.966,6.297,5.871,5.212,5.674,4.686,4.309,4.962
CHEMBL424,SALICYLIC ACID,4.0,,4,PARP1,5.212,4.944,0.268,0,False,4.065,4.997,5.875,4.6,6.176,5.242,4.944,4.634,4.589,5.212,4.825,4.452,4.869,4.161,4.65,4.569
