gene,depmap_mean_gene_effect,depmap_n_cell_lines
GABARAPL1,0.09707564835698987,1100.0
GABARAPL2,0.023099690533892835,1100.0
GABBR1,-0.01867339784315258,1100.0
GABBR2,-0.055122856991280715,1100.0
GABPA,-0.8529077804489069,1100.0
GABPB1,-0.6387519088167956,1100.0
GABPB2,-0.18390101925999489,1100.0
GABRA1,-0.003488913063560804,1100.0
GABRA2,0.025243435929207202,1100.0
GABRA3,0.22004451982809212,1100.0
GABRA4,-0.047716932035400624,1100.0
GABRA5,-0.055464151782481534,1100.0
GABRA6,0.06896119947960765,1100.0
GABRB1,-0.015712008075770067,1100.0
GABRB2,-0.011184862184001105,1100.0
GABRB3,-0.009722511088484273,1100.0
GABRD,-0.02882150933545815,1100.0
GABRE,0.0728147480399202,1100.0
GABRG1,0.0998768003991159,1100.0
GABRG2,0.1486932185301761,1100.0
GABRG3,0.01511690828256544,1100.0
GABRP,-0.0013538766275273308,1100.0
GABRQ,0.09720276136693833,1100.0
GABRR1,0.02151302510618482,1100.0
GABRR2,0.015924161994783095,1100.0
GABRR3,0.6541671910910053,15.0
GAD1,-0.0978912487863804,1100.0
GAD2,0.12578185721610521,1100.0
GADD45A,0.08658958010553558,1100.0
GADD45B,0.022457542754495366,1100.0
GADD45G,-0.006086283670463281,1100.0
GADD45GIP1,-0.22693314808388418,1100.0
GADL1,0.06336158321147421,1100.0
GAGE12H,-0.12552638643868988,975.0
GAK,-0.5324548637397915,1100.0
GAL,-0.05471515975691165,1100.0
GAL3ST1,-0.09371055827006272,1100.0
GAL3ST2,-0.046925019360803136,1100.0
GAL3ST3,-0.07694715223319304,1100.0
GAL3ST4,-0.1827421922771263,1100.0
GALC,-0.07103666493423133,1100.0
GALE,-0.23442809035570297,1100.0
GALK1,-0.13063035117824706,1100.0
GALK2,-0.15414385330475797,1100.0
GALM,-0.017856383420307327,1100.0
GALNS,0.08129689965440823,1100.0
GALNT1,0.030604576653266862,1100.0
GALNT10,0.03418495197007785,1100.0
GALNT11,0.11302571134573156,1100.0
GALNT12,0.04087681883770791,1100.0
GALNT13,0.04991605471968143,1100.0
GALNT14,-0.06031428863055697,1100.0
GALNT15,-0.029305844847836396,1100.0
GALNT16,-0.09109745174867265,1100.0
GALNT17,0.0799365056039375,1100.0
GALNT18,-0.03712794392026351,1100.0
GALNT2,0.04011565352792188,1100.0
GALNT3,0.06646656755833696,1100.0
GALNT4,-0.09398037700208837,1100.0
GALNT5,-0.038229794695498934,1100.0
GALNT6,0.01847824377324612,1100.0
GALNT7,0.05791676319817306,1100.0
GALNT8,0.08391552315813725,1100.0
GALNT9,-0.05738915298817284,1100.0
GALNTL5,0.02234336883723075,1100.0
GALNTL6,0.004359506687345415,1100.0
GALP,-0.12733965209515619,1100.0
GALR1,0.15491862317158533,1100.0
GALR2,-0.03904691313665098,1100.0
GALR3,0.02183830563389693,1100.0
GALT,-0.05873508919422146,1100.0
GAMT,-0.05899064847427535,1100.0
GAN,-0.0843876928124426,1100.0
GANAB,-0.2002220686424978,1100.0
GANC,0.008327329474920828,1100.0
GAP43,0.11208187884478919,1100.0
GAPDH,-1.3019533733082767,1100.0
GAPDHS,-0.012160831204115907,1100.0
GAPT,-0.10765469944384623,1100.0
GAPVD1,-0.08422727813058013,1100.0
GAR1,-0.6446018790916992,1100.0
GAREM1,-0.1096302384725067,1100.0
GAREM2,-0.08587086009253457,1100.0
GARIN1A,-0.12287267426442343,1100.0
GARIN1B,0.09853438135049596,1100.0
GARIN2,0.1322896634434334,1100.0
GARIN3,-0.026275853236819656,1100.0
GARIN4,-0.10549716171483639,1100.0
GARIN5A,0.06433976502392535,1100.0
GARIN6,0.07459388907914184,1100.0
GARNL3,-0.019154509133900204,1100.0
GARRE1,-0.03434224728390216,1100.0
GARS1,-1.3304076421887603,1100.0
GART,-0.4603066141947513,1100.0
GAS1,-0.16473972662462666,1100.0
GAS2,-0.009885867652072276,1100.0
GAS2L1,0.036291809575414974,1100.0
GAS2L2,-0.2636064557233057,1100.0
GAS2L3,0.005483294541885367,1100.0
GAS6,0.03622981778820102,1100.0
GAS7,-0.07068216079078284,1100.0
GAS8,0.02159503263720247,1100.0
GASK1A,0.015564313843939059,1100.0
GASK1B,-0.027833465893629856,1100.0
GAST,0.04129395485572752,1100.0
GATA1,0.008202282564731803,1100.0
GATA2,-0.038065369502503915,1100.0
GATA3,-0.16389480176822294,1100.0
GATA4,0.009160536805716482,1100.0
GATA5,-0.02301300065312149,1100.0
GATA6,-0.05558647264879287,1100.0
GATAD1,-0.22357814683501945,1100.0
GATAD2A,-0.3430635234834323,1100.0
GATAD2B,-0.16960609147168756,1100.0
GATB,-0.26475106478478827,1100.0
GATC,-0.3308244337886971,1100.0
GATD1,-0.05682724338113062,1100.0
GATD3,-0.06458288666563504,1100.0
GATM,-0.06924478880274242,1100.0
GBA1,-0.07308467731773675,1100.0
GBA2,-0.10826310425479589,1100.0
GBE1,-0.037456769480307635,1100.0
GBF1,-1.0456584806674976,1100.0
GBGT1,-0.11894217996329143,1100.0
GBP1,-0.06340109135227404,1100.0
GBP2,-0.035909613341716634,1100.0
GBP3,-0.020593898834766224,1100.0
GBP4,-0.175444796573294,1100.0
GBP5,0.004235882569026673,1100.0
GBP6,-0.03634948824605256,1100.0
GBP7,0.12144660649581521,1100.0
GBX1,0.04692592900071619,1100.0
GBX2,-0.10544201147737467,1100.0
GC,0.0644440645232628,1100.0
GCA,0.002363537869566187,1100.0
GCAT,-0.14476696184808877,1100.0
GCC1,-0.0160101322801641,1100.0
GCC2,0.020738236583604363,1100.0
GCDH,-0.023247213808350424,1100.0
GCFC2,-0.07848459258970036,1100.0
GCG,0.140942149342201,1100.0
GCGR,-0.02223529276497856,1100.0
GCH1,-0.15699531032770303,1100.0
GCHFR,-0.04931242054331787,1100.0
GCK,0.055096652559168846,1100.0
GCKR,0.02388737554755862,1100.0
GCLC,-0.11793435424293457,1100.0
GCLM,-0.052586034055471916,1100.0
GCM1,0.006193950610348486,1100.0
GCM2,-0.03171071026678204,1100.0
GCN1,-0.24235735448963763,1100.0
GCNA,-0.06487131027787715,1098.0
GCNT1,0.018638965735491782,1100.0
GCNT2,0.04156385921111154,1100.0
GCNT3,-0.06302268159836205,1100.0
GCNT4,-0.02934830996392359,1100.0
GCSAM,0.06368299995156951,1100.0
GCSAML,-0.026060535513265114,1100.0
GCSH,-0.3793148190540842,1100.0
GDA,0.06651763870664017,1100.0
GDAP1,-0.06799423384737042,1100.0
GDAP1L1,0.07226894786441627,1100.0
GDAP2,-0.08505839746372494,1100.0
GDE1,-0.13347571017288126,1100.0
GDF1,-0.07134865689933145,1100.0
GDF10,0.019458065488532704,1100.0
GDF11,-0.080349573765307,1100.0
GDF15,0.2367174615069562,1100.0
GDF2,-0.029715326693196417,1100.0
GDF3,0.009970133797808036,1100.0
GDF5,-0.06820685958280791,1100.0
GDF6,-0.0005453730049618848,1100.0
GDF7,-0.0023186827619359317,1100.0
GDF9,-0.047940122423068735,1100.0
GDI1,0.0999843448562813,1100.0
GDI2,-0.034693522402818845,1100.0
GDNF,0.10121379445169998,1100.0
GDPD1,-0.10208434674348675,1100.0
GDPD2,-0.15130626137873773,1100.0
GDPD3,-0.09048893642952549,1100.0
GDPD4,-0.00216868009862842,1100.0
GDPD5,-0.1191920383264697,1100.0
GDPGP1,-0.004522400479766097,1100.0
GEM,0.03836115086268775,1100.0
GEMIN2,-0.6602116046138493,1100.0
GEMIN4,-0.7317894733339001,1100.0
GEMIN5,-1.489273513753261,1100.0
GEMIN6,-0.8121062733478062,1100.0
GEMIN7,-0.697655630399911,1100.0
GEMIN8,-0.6090705135726485,1100.0
GEN1,-0.05939299191391936,1100.0
GET1,-0.25032494193052895,1100.0
GET3,-0.6110201206792081,1100.0
GET4,-0.12650967139758484,1100.0
GFAP,-0.06011024132157349,1100.0
GFER,-0.6565313510507282,1100.0
GFI1,-0.030035032879429685,1100.0
GFI1B,-0.0560616270773829,1100.0
GFM1,-0.3954201307969604,1100.0
GFM2,-0.23875469228185545,1100.0
GFOD1,0.0835026945719174,1100.0
GFOD2,-0.15478228113769416,1100.0
GFPT1,-0.5962272834017716,1100.0
GFPT2,-0.032607106389137136,1100.0
GFRA1,0.08246304518427111,1100.0
GFRA2,0.04332327454223982,1100.0
GFRA3,-0.014385422873668362,1100.0
GFRA4,-0.1006110507105494,1100.0
GFRAL,0.1574632605789235,1100.0
GFUS,-0.052206881783265,1100.0
GFY,-0.09527424098159686,1100.0
GGA1,0.09691422045800417,1100.0
GGA2,-0.004779855267582688,1100.0
GGA3,-0.18919337710208176,1100.0
GGACT,-0.09021615387457255,1100.0
GGCT,0.027188575779292012,1100.0
GGCX,-0.27973034844214273,1100.0
GGH,0.05655045154656723,1100.0
GGN,-0.08527557561284416,1100.0
GGNBP2,-0.33207984039247473,1100.0
GGPS1,-1.3519824346193268,1100.0
GGT1,-0.24014732761088176,324.0
GGT5,-0.013379568510531334,1100.0
GGT6,-0.007090218911833972,1100.0
GGT7,-0.04487067227341512,1100.0
GGTLC1,-0.19979528194471058,1100.0
GGTLC2,-1.038006688429046,1100.0
GH1,0.006953885293064764,1100.0
GH2,-0.10049719419035769,1100.0
GHDC,0.04304080780924342,1100.0
GHITM,-0.07034553953455873,1100.0
GHR,0.17082280581589135,1100.0
GHRH,0.12042631532313547,1100.0
GHRHR,0.07060228680765365,1100.0
GHRL,0.09337904473927851,1100.0
GHSR,0.09479646816651825,1100.0
GID4,-0.20863957880651615,1100.0
GID8,-0.20442940456828113,1100.0
GIGYF1,-0.08864151785129347,1100.0
GIGYF2,-0.20090124764822906,1100.0
GIMAP1,0.013454678065399696,1100.0
GIMAP2,0.10000128327821374,1100.0
GIMAP4,0.15397113037707094,1100.0
GIMAP5,0.17850766263302395,1100.0
GIMAP6,0.054206702220485736,1100.0
GIMAP7,0.20239289565958707,1100.0
GIMAP8,-0.006656813013267459,1100.0
GIMD1,0.0580673286115707,15.0
GIN1,0.011374642232838753,1100.0
GINM1,-0.025168349242902628,1100.0
GINS1,-2.053107960537692,1100.0
GINS2,-2.0497076468214765,1100.0
GINS3,-1.110946873501076,1100.0
GINS4,-1.302101787649663,1100.0
GIP,-0.09129894318245177,1100.0
GIPC1,-0.057136246145014474,1100.0
GIPC2,0.018551693900477662,1100.0
GIPC3,-0.08552174568618537,1100.0
GIPR,-0.06698949628403882,1100.0
GIT1,-0.1685205540439108,1100.0
GIT2,-0.12568435201848538,1100.0
GJA1,-0.09680478810559105,1100.0
GJA10,0.0014842444037148103,1100.0
GJA3,-0.2506547545887186,1100.0
GJA4,0.008904919835473942,1100.0
GJA5,-0.1644048870157135,1100.0
GJA8,-0.05689761458620402,1100.0
GJA9,-0.10845639334839022,1100.0
GJB1,0.009761326260614352,1100.0
GJB2,-0.055905588276110335,1100.0
GJB3,-0.21629083048522077,1100.0
GJB4,-0.15256839271577044,1100.0
GJB5,0.0016946054588724523,1100.0
GJB6,-0.06732909065907484,1100.0
GJB7,0.05129804960626854,1100.0
GJC1,-0.16259558195003457,1100.0
GJC2,0.036420041749215176,1100.0
GJC3,-0.17415518084012982,1100.0
GJD2,0.07300517766700106,1100.0
GJD3,-0.19643266822067457,1100.0
GJD4,-0.04256478223809384,1100.0
GJE1,-0.0162229326215846,15.0
GK,0.1842591723597044,324.0
GK2,0.011661636705426099,1100.0
GK5,0.024193659245255437,1100.0
GKAP1,0.04097750763139355,1100.0
GKN1,-0.004760878639745277,1100.0
GKN2,-0.1816052702196575,1100.0
GLA,0.02870487663657078,1100.0
GLB1,-0.030019534841231866,1100.0
GLB1L,-0.08449668417082688,1100.0
GLB1L2,0.03892549921559624,1100.0
GLB1L3,0.13400257364818108,1100.0
GLCCI1,0.12516710015414487,1100.0
GLCE,-0.11249409290369704,1100.0
GLDC,-0.06945352767858398,1100.0
GLDN,0.0543092877725699,1100.0
GLE1,-0.5986171577693352,1100.0
GLG1,-0.08053238553274839,1100.0
GLI1,-0.15338558403666203,1100.0
GLI2,0.03209935673627971,1100.0
GLI3,0.09503479070947381,1100.0
GLI4,-0.20011761354124116,1100.0
GLIPR1,-0.1284175612108136,1100.0
GLIPR1L1,-0.14239905918370163,1100.0
GLIPR1L2,-0.0408934767753077,1100.0
GLIPR2,-0.08286330254425678,1100.0
GLIS1,0.0041430502057318045,1100.0
GLIS2,-0.027927838332180325,1100.0
GLIS3,0.14802164307823787,1100.0
GLMN,-0.31215062568042057,1100.0
GLMP,-0.06987846328044037,1100.0
GLO1,0.02896726710649384,1100.0
GLOD4,-0.05752528914170084,1100.0
GLOD5,0.0761665980988456,1100.0
GLP1R,0.024385300591005785,1100.0
GLP2R,-0.013714574561057645,1100.0
GLRA1,-0.041828545142327506,1100.0
GLRA2,-0.004906206347717531,1100.0
GLRA3,-0.017150206887904203,1100.0
GLRB,0.023934335711974286,1100.0
GLRX,-0.15141803882126306,1100.0
GLRX2,-0.11199219359777345,1100.0
GLRX3,-0.2890590635183305,1100.0
GLRX5,-0.42392204945772155,1100.0
GLS,-0.22374333403837085,1100.0
GLS2,-0.12388842237209081,1100.0
GLT1D1,0.04603871547764676,1100.0
GLT6D1,5.962267536771265e-05,1100.0
GLT8D1,-0.1031436924511529,1100.0
GLT8D2,-0.02048792691979742,1100.0
GLTP,-0.148899536193762,1100.0
GLTPD2,-0.05684988014114857,1100.0
GLUD1,0.009257692197355886,1100.0
GLUD2,0.21924153232563467,1100.0
GLUL,-0.06974210092383445,1100.0
GLYAT,-0.005596918495643748,1100.0
GLYATL1,0.002055047449418305,1100.0
GLYATL1B,-0.4163380514291779,15.0
GLYATL2,0.11148543316142227,1100.0
GLYATL3,-0.07322691013242062,1100.0
GLYCTK,-0.008845974198666255,1100.0
GLYR1,-0.10842538376545961,1100.0
GM2A,0.030833554753058767,1100.0
GMCL1,-0.15672305256049415,1100.0
GMCL2,-0.18086923792021573,15.0
GMDS,0.020414365554042704,1100.0
GMEB1,-0.041574367222253765,1100.0
GMEB2,-0.04122295151640366,1100.0
GMFB,-0.09887880588116818,1100.0
GMFG,-0.13317121700631246,1100.0
GMIP,0.03032366090523963,1100.0
GML,-0.15732271802130926,1100.0
GMNC,-0.031755600809607355,1100.0
GMNN,-0.44872494531514745,1100.0
GMPPA,0.1624380257017926,1100.0
GMPPB,-0.9022538846584234,1100.0
GMPR,0.020401597431004333,1100.0
GMPR2,-0.028534523370550936,1100.0
GMPS,-0.9942367679571614,1100.0
GNA11,-0.15473972193967192,1100.0
GNA12,0.07514947267392166,1100.0
GNA13,-0.1785938569243637,1100.0
GNA14,0.15136836203245727,1100.0
GNA15,-0.01518280045115028,1100.0
GNAI1,0.048743561639327346,1100.0
GNAI2,-0.14753258213872955,1100.0
GNAI3,-0.14095155090831868,1100.0
GNAL,0.12955393835796764,1100.0
GNAO1,-0.0427643564757253,1100.0
GNAQ,-0.22512555227526548,1100.0
GNAS,-0.10162111063371901,1100.0
GNAT1,-0.07253581464619094,1100.0
GNAT2,-0.0314988353919683,1100.0
GNAT3,-0.039401435509460445,1100.0
GNAZ,0.10151686419051477,1100.0
GNB1,-0.2088273190387581,1100.0
GNB1L,-0.6994212299583944,1100.0
GNB2,-0.1391736110732938,1100.0
GNB3,-0.09288948184417019,1100.0
GNB4,0.005553457285172248,1100.0
GNB5,-0.006188441991739441,1100.0
GNE,-0.07911438291381966,1100.0
GNG10,-0.03669806469378732,1100.0
GNG11,-0.01694819693098367,977.0
GNG12,0.06516750178355657,1100.0
GNG13,0.07665353983377965,1100.0
GNG14,-0.02499409244291584,15.0
GNG2,-0.0012173327476981872,1100.0
GNG3,-0.10850931358572861,1100.0
GNG4,-0.03402805994319455,1100.0
GNG5,-0.3029498414991642,975.0
GNG7,-0.007401694680891276,1100.0
GNG8,0.013120634650670551,1100.0
GNGT1,0.18553769397631165,1100.0
GNGT2,0.08305934215607444,1100.0
GNL1,-0.20778916621535082,1100.0
GNL2,-1.2519112519261393,1100.0
GNL3,-1.1807897371088072,1100.0
GNL3L,-0.8326160866144952,1100.0
GNLY,-0.0660824356937411,1100.0
GNMT,-0.06472484547922722,1100.0
GNPAT,0.03904291954893415,1100.0
GNPDA1,0.01791060723924197,1100.0
GNPDA2,0.03842050986662846,1100.0
GNPNAT1,-0.14231665207718686,1100.0
GNPTAB,-0.08725396960287375,1100.0
GNPTG,0.07643262659580453,1100.0
GNRH1,0.14792300275308465,1100.0
GNRH2,0.07269797165834181,1100.0
GNRHR,0.10346119586185262,1100.0
GNS,-0.02395925613091861,1100.0
GOLGA1,-0.0797123373054847,1100.0
GOLGA2,-0.16842041361915422,1100.0
GOLGA3,-0.01945209520608329,1100.0
GOLGA4,-0.07409104856274329,1100.0
GOLGA5,-0.1322389968221389,1100.0
GOLGA6B,-0.4175558095028436,975.0
GOLGA6D,-0.3761352957436575,975.0
GOLGA6L2,-0.0451300443690184,15.0
GOLGA6L6,-0.43744354920099815,975.0
GOLGA6L7,0.14343462698966863,15.0
GOLGA7,0.040434837799277604,1100.0
GOLGA7B,-0.05730563706755183,1100.0
GOLGA8M,-0.3229172862284526,975.0
GOLGA8N,-0.43390045237293773,975.0
GOLGA8R,-0.5254850947892424,975.0
GOLGB1,-0.08187505530193777,1100.0
GOLIM4,-0.0187642652095199,1100.0
GOLM1,-0.0014792997709839946,1100.0
GOLM2,-0.13582413999464638,1100.0
GOLPH3,0.004418424943414348,1100.0
GOLPH3L,-0.10818253125921332,1100.0
GOLT1A,0.04624834933117318,1100.0
GOLT1B,-0.38629850918335107,1100.0
GON4L,-0.4567383628367189,1100.0
GON7,-0.03675699297966616,1100.0
GOPC,0.11100931457296433,1100.0
GORAB,0.0866251836492601,1100.0
GORASP1,-0.05206493983776824,1100.0
GORASP2,-0.041675388054215584,1100.0
GOSR1,-0.24741166079786198,1100.0
GOSR2,-0.9952450984125206,1100.0
GOT1,-0.10822332256522357,1100.0
GOT1L1,0.1059120146811676,1100.0
GOT2,-0.38728403149642715,1100.0
GP1BA,0.11221362092717074,1100.0
GP1BB,-0.2271122856226616,1100.0
GP2,0.07401842681331346,1100.0
GP5,0.0419378828582087,1100.0
GP6,0.015344184392717208,1100.0
GP9,-0.04272168807907321,1100.0
GPA33,-0.09475928726629253,1100.0
GPAA1,-0.08333292649334313,1100.0
GPALPP1,-0.02439536482753083,1100.0
GPAM,0.027355713165082618,1100.0
GPANK1,-0.06758132648625977,1100.0
GPAT2,-0.3792350987310873,1100.0
GPAT3,0.013760278028575068,1100.0
GPAT4,0.018142323286684057,1100.0
GPATCH1,-0.504313321637086,1100.0
GPATCH11,0.0513947529126792,1100.0
GPATCH2,-0.17975957957532013,1100.0
GPATCH2L,0.04411793630883003,1100.0
GPATCH3,-0.2063099170381849,1100.0
GPATCH8,-0.22116960783402143,1100.0
GPBAR1,-0.03339196146209661,1100.0
GPBP1,-0.15568088594211074,1100.0
GPBP1L1,-0.16423333544049834,1100.0
GPC1,-0.06833721472009108,1100.0
GPC2,-0.18065262918645653,1100.0
GPC3,0.0607370072671138,1100.0
GPC4,0.03093244138360871,1100.0
GPC5,0.03969121017625627,1100.0
GPC6,0.06302085280300122,1100.0
GPCPD1,-0.03623833539071204,1100.0
GPD1,-0.023809367199679646,1100.0
GPD1L,0.08112984318872424,1100.0
GPD2,-0.01665451286670434,1100.0
GPER1,0.12248150042448185,1100.0
GPHA2,-0.14688836368358668,1100.0
GPHB5,-0.27741127329776005,15.0
GPHN,0.10545296174390036,1100.0
GPI,-0.43237176483357304,1100.0
GPIHBP1,-0.08910286149534076,1100.0
GPKOW,-1.0051700252918798,1100.0
GPLD1,-0.04202231292074675,1100.0
GPM6A,0.11540790471231244,1100.0
GPM6B,0.1300722109184755,1100.0
GPN1,-1.7816294750712747,1100.0
GPN2,-1.829762455990059,1100.0
GPN3,-1.1638668309883275,1100.0
GPNMB,0.02598537673407678,1100.0
GPR101,-0.06930373623719298,1100.0
GPR107,0.002448793582197292,1100.0
GPR108,-0.014097204413659697,1100.0
GPR119,0.008234890621730315,1100.0
GPR12,0.02778484733420126,1100.0
GPR132,-0.061673866567157544,1100.0
GPR135,0.03567013787980588,1100.0
GPR137,-0.19702222402894956,1100.0
GPR137B,0.014999100962311693,1100.0
GPR137C,-0.11259448735464544,1100.0
GPR139,0.059431040799083686,1100.0
GPR141,0.12444159950048135,1100.0
GPR142,-0.1148284574902815,1100.0
GPR143,0.07350135677460641,1100.0
GPR146,0.03399155536350073,1100.0
GPR148,0.015589820216794495,1100.0
GPR149,-0.12745326184920394,1100.0
GPR15,0.06676979682957673,1100.0
GPR150,-0.023167428139143575,1100.0
GPR151,-0.057749707936667304,1100.0
GPR152,-0.10466280278490495,1100.0
GPR153,0.010994536080994176,1100.0
GPR155,-0.22747174401271744,1100.0
GPR156,0.09908498799097491,1100.0
GPR157,0.06374637474810764,1100.0
GPR158,0.006095238614272437,1100.0
GPR15LG,0.14291938373315366,1100.0
GPR160,0.021226461522948704,1100.0
GPR161,-0.0783657697656355,1100.0
GPR162,0.07581042742785306,1100.0
GPR17,-0.09630099245680156,1100.0
GPR171,0.02525669337229752,1100.0
GPR173,0.04640362918456876,1100.0
GPR174,0.07091631767714071,1100.0
GPR176,-0.16781208929800118,1100.0
GPR179,-0.1090046550803919,1100.0
GPR18,-0.013592461661356555,1100.0
GPR180,0.028904890024378783,1100.0
GPR182,-0.08777540577883138,1100.0
GPR183,0.1104360516111286,1100.0
GPR19,0.03488079761035197,1100.0
GPR20,-0.13306508657667232,1100.0
GPR21,0.07250088924745894,1100.0
GPR22,0.06784075277769981,1100.0
GPR25,-0.06926849191432079,1100.0
GPR26,-0.07051302663293321,1100.0
GPR27,0.08819586879016489,1100.0
GPR3,-0.04820000700563916,1100.0
GPR31,0.06090246348853025,1100.0
GPR32,0.02367087408851383,1100.0
GPR33,-0.1621280616717726,15.0
GPR34,0.016484265824918607,1100.0
GPR35,0.06259841417114488,1100.0
GPR37,0.1386109962854763,1100.0
GPR37L1,-0.1526787961674181,1100.0
GPR39,0.032233718630460956,1100.0
GPR4,-0.0033106954388273484,1100.0
GPR45,-0.11523698154934901,1100.0
GPR50,0.04470482646187067,1100.0
GPR52,0.06762583976724577,1100.0
GPR55,0.1355525695662176,1100.0
GPR6,-0.013894480507878617,1100.0
GPR61,-0.4927005225637441,1100.0
GPR62,-0.04684754926925766,1100.0
GPR63,0.006729680281831043,1100.0
GPR65,0.09384942935105532,1100.0
GPR68,0.194397694054325,1100.0
GPR75,-0.15314067208644577,1100.0
GPR78,0.046164679947243534,1100.0
GPR82,0.11795228885625805,1100.0
GPR83,0.10821487810470039,1100.0
GPR84,-0.13032747794261262,1100.0
GPR85,0.01452559668568385,1100.0
GPR87,-0.009510344891823083,1100.0
GPR88,-0.01719259394361523,1100.0
GPRASP1,0.13187383157536683,1100.0
GPRC5A,0.025155985895648127,1100.0
GPRC5B,0.1386526152308597,1100.0
GPRC5C,0.047727572237274904,1100.0
GPRC5D,0.059879929914947186,1100.0
GPRC6A,0.08481016795065771,1100.0
GPRIN1,-0.0727069922390765,1100.0
GPRIN2,-0.1444025311468792,1100.0
GPRIN3,-0.06558827854240493,1100.0
GPS1,-1.0388583283519164,1100.0
GPS2,-0.06101561462530964,1100.0
GPSM1,-0.014564927128078713,1100.0
GPSM2,-0.13449877606273586,1100.0
GPSM3,-0.12988413700864265,1100.0
GPT,0.02806227863100271,1100.0
GPT2,-0.08769021639110311,1100.0
GPX1,-0.07384989174828664,1100.0
GPX2,-0.04687958599147412,1100.0
GPX3,0.15062423851820664,1100.0
GPX4,-0.7824728277585487,1100.0
GPX5,0.104086415360058,1100.0
GPX6,0.12623143688515023,1100.0
GPX7,0.011058493936884198,1100.0
GPX8,-0.3085120387118671,1100.0
GRAMD1A,-0.012578619286780602,1100.0
GRAMD1B,0.15993607968083748,1100.0
GRAMD1C,-0.02103072873399089,1100.0
GRAMD2A,-0.05951827969029023,1100.0
GRAMD2B,-0.08309501759857207,1100.0
GRAMD4,0.1384442433622663,1100.0
GRAP,-0.49261121938846647,315.0
GRAP2,-0.030396033386069162,1100.0
GRB10,0.03919521575378552,1100.0
GRB14,-0.11733373739921195,1100.0
GRB2,-0.9244900009334557,1100.0
GRB7,-0.09894369999617922,1100.0
GREB1,0.05663274958732601,1100.0
GREB1L,-0.11419496491676379,1100.0
GREM1,-0.11255453590727721,1100.0
GREM2,0.06099809627368591,1100.0
GRHL1,0.21030533880847752,1100.0
GRHL2,-0.17060163788345364,1100.0
GRHL3,0.08101816629199528,1100.0
GRHPR,-0.12370852827299067,1100.0
GRIA1,-0.0716491042089457,1100.0
GRIA2,0.10932238345066372,1100.0
GRIA3,0.08920973305648175,1100.0
GRIA4,-0.0005555886381596986,1100.0
GRID1,0.0295072063253358,1100.0
GRID2,-0.03674904237626703,1100.0
GRID2IP,-0.10403444914828835,1100.0
GRIFIN,0.08512861377654915,15.0
GRIK1,0.1251189138888532,1100.0
GRIK2,0.07674977321501471,1100.0
GRIK3,-0.04854282449600777,1100.0
GRIK4,0.03494647097271821,1100.0
GRIK5,-0.11409071385415355,1100.0
GRIN1,-0.013093100404668396,1100.0
GRIN2A,-0.17827169723358566,1100.0
GRIN2B,0.07547678637887154,1100.0
GRIN2C,-0.0601361185340659,1100.0
GRIN2D,-0.031038853245410516,1100.0
GRIN3A,0.13524630369273435,1100.0
GRIN3B,-0.03912843488827459,1100.0
GRINA,-0.0718619510037107,1100.0
GRIP1,-0.04565127069507949,1100.0
GRIP2,-0.11480308264315177,15.0
GRIPAP1,0.11162766341954115,1100.0
GRK1,-0.1101502210287168,15.0
GRK2,-0.21817205836247477,1100.0
GRK3,-0.0048964993544650635,1100.0
GRK4,0.03221409914978449,1100.0
GRK5,0.07215745009353196,1100.0
GRK6,-0.04330389562249996,1100.0
GRK7,-0.06705969428627302,1100.0
GRM1,0.02462036325203235,1100.0
GRM2,-0.12080922049969331,1100.0
