rank,gene,protein_name,final_score,tier,multiplicative_score,tumour_quality,safety_score,consensus_multiplier,score_specificity,score_intensity,score_uniformity,score_accessibility,score_druggability,epi_mean,epi_detection,caf_mean,immune_mean,endothelial_mean,tme_max_mean,log2fc_mean,log2fc_sd,n_datasets_reproducible,n_datasets,topology_class,max_ecd_segment,surface_confirmation,ab_tractability_bucket,ot_n_drugs,ot_drugs,depmap_mean_gene_effect,safety_source,safety_is_default,protein_worst_tissue,rna_worst_tissue,rna_max_ntpm,n_normal_tissues_medium_high,almen_class,uniprot,ensembl_gene
147,ABCA3,ATP-binding cassette sub-family A member 3,0.2888412403788573,Tier 3,0.024097811561449346,0.5355069235877628,0.050000000000000044,0.9,0.7544978735981115,0.28501430517996523,0.1670235023616813,0.8083333333333333,0.65,0.873125806,0.1670235023616813,0.0103128656,0.052471345,0.1367155488,0.1367155488,2.2634936207943346,0.9252947189520444,4,5,multi-pass (12 TM),532,unconfirmed (ML prediction only),GO CC high conf,0.0,,-0.02549694453382391,protein+RNA (min),False,Cerebellum,lung,86.0,36.0,Transporters,Q99758,ENSG00000167972
148,TPRA1,Transmembrane protein adipocyte-associated 1,0.2880853449768692,Tier 3,0.023909114855078985,0.1593940990338599,0.25,0.6,0.0,0.1330069748284232,0.1452135203408762,0.2416666666666667,0.45,0.340288202,0.1452135203408762,0.4124057559999999,0.20690096,0.432449798,0.44260468,-0.2777229064890433,0.4698788527847538,1,5,multi-pass (7 TM),44,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,-0.07383130058415155,protein+RNA (min),False,Adrenal gland,liver,35.3,22.0,Unclassified,Q86W33,ENSG00000163870
149,GPR108,Protein GPR108,0.28766342170795656,Tier 3,0.023804218390498913,0.20425422621141898,0.2330842189366471,0.5,0.0,0.15929930542467585,0.192596825632419,0.4425,0.45,0.42017632,0.192596825632419,0.255703596,0.5109410280000001,0.547868204,0.585202134,-0.4561147691503293,0.2683905792524094,0,5,multi-pass (7 TM),261,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,-0.014097204413659697,RNA only,False,,kidney,55.9,,Unclassified,Q9NPR9,ENSG00000125734
150,SLC19A2,Thiamine transporter 1,0.2858617821756977,Tier 3,0.02335975539326482,0.17691912022578687,0.2640727058042426,0.5,0.0,0.09217933387503274,0.1130412672539017,0.20583333333333334,0.7,0.22504942,0.1130412672539017,0.359762496,0.0703214728,0.01600894252,0.359762496,-0.5285011709115663,0.5961940906672806,0,5,multi-pass (12 TM),25,Open Targets confirmed,UniProt loc high conf,0.0,,-0.2274929604673904,RNA only,False,,liver,101.6,,Transporters,O60779,ENSG00000117479
151,CD58,Lymphocyte function-associated antigen 3,0.28578215142809094,Tier 3,0.02334023928326196,0.2160542986763712,0.21605901318560128,0.5,0.0,0.07465715281021457,0.1018643405716414,0.5549999999999999,0.65,0.1786820499999999,0.1018643405716414,0.143455243,0.7536838080000001,0.606775782,0.869947288,-1.9179946770158416,0.4457554187522069,0,5,type I,186,experimental (CSPA/GPI),GO CC high conf,0.0,,-0.11649837794018522,RNA only,False,,bone marrow,54.7,,Unclassified,P19256,ENSG00000116815
152,IFNGR2,Interferon gamma receptor 2,0.2829146369807344,Tier 3,0.02264468326935954,0.23659140673677143,0.19142439348656248,0.5,0.023284095938591532,0.23439922709118194,0.2398816626847878,0.5983333333333334,0.3,0.6755692,0.2398816626847878,0.41869628,0.528969124,0.5344643880000001,0.621237552,0.0698522878157746,0.246530294043355,0,5,type I,226,unconfirmed (ML prediction only),not in Open Targets,,,0.12308435919216931,protein+RNA (min),False,Stomach,lung,79.6,37.0,Receptors,P38484,ENSG00000159128;ENSG00000262795
153,SERINC2,Serine incorporator 2,0.2818348485647388,Tier 3,0.022386390561929457,0.44772781123858874,0.050000000000000044,1.0,0.6353686061415844,0.3079129427963425,0.2920482041842246,0.21416666666666667,0.7,0.96999688,0.2920482041842246,0.2392388179999999,0.071605367,0.0861112295999999,0.2543018039999999,1.9061058184247532,0.6501607312554009,5,5,multi-pass (10 TM),47,Open Targets confirmed,UniProt loc high conf,0.0,,-0.05180369611473418,protein+RNA (min),False,Cerebellum,kidney,241.0,42.0,Transporters,Q96SA4,ENSG00000168528
154,TMEM25,Transmembrane protein 25,0.28134903575823994,Tier 3,0.022270824379325493,0.23067939657275244,0.1930889772576776,0.5,0.0278399444483259,0.07549898227267796,0.1036380839185953,0.5433333333333333,0.7,0.180869034,0.1036380839185953,0.182633288,0.03827323,0.0759459126,0.182633288,0.0835198333449777,0.3522720348756257,0,5,type I,208,experimental (CSPA/GPI),UniProt loc high conf,0.0,,0.10836571171412487,protein+RNA (min),False,Cerebellum,cerebellum,49.4,28.0,Unclassified,Q86YD3,ENSG00000149582
155,SEMA4B,Semaphorin-4B,0.28089576168860125,Tier 3,0.02216335787467067,0.443267157493413,0.050000000000000044,1.0,0.43617977212703124,0.25204942712246425,0.2225167021540539,1.0,0.45,0.74197427,0.2225167021540539,0.207826865,0.1429507217999999,0.1624248028,0.246942473,1.3085393163810937,0.3967410687185423,5,5,type I,674,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,-0.09331532396444758,protein+RNA (min),False,Liver,kidney,119.6,28.0,Miscellaneous,Q9NPR2,ENSG00000185033
156,CXCL16,C-X-C motif chemokine 16,0.2803437283891201,Tier 3,0.022032944203064894,0.31354436024672944,0.10038654355332266,0.7,0.0,0.37605798349849384,0.2879138177351533,0.505,0.7,1.28894047,0.2879138177351533,0.6446722300000001,0.9737254,0.334110372,1.16196008,-0.1116251027092847,0.8384555643185826,2,5,type I,174,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.0290187881783548,protein+RNA (min),False,Testis,lung,105.2,1.0,Receptors,Q9H2A7,ENSG00000161921
157,CD44,CD44 antigen,0.27950502230696006,Tier 3,0.021835786927775973,0.4367157385555196,0.09999999999999998,0.5,0.0,0.4560354326786673,0.3325432600989305,0.96,0.9,1.72972635,0.3325432600989305,3.2004919000000003,6.26887084,0.603661632,6.26887084,-1.866712177656627,0.4790272187657305,0,5,type I,629,experimental (CSPA/GPI),Advanced Clinical,2.0,BIVATUZUMAB MERTANSINE; BIVATUZUMAB,-0.1283060474105588,protein+RNA (min),False,Bone marrow,bone marrow,469.7,28.0,Unclassified,P16070,ENSG00000026508
158,PIEZO1,Piezo-type mechanosensitive ion channel component 1,0.2793953135497578,Tier 3,0.021810084668192634,0.26741861324631055,0.16311568146607713,0.5,0.0,0.22597202783937273,0.1629960383921799,0.5641666666666667,0.7,0.644762548,0.1629960383921799,0.390983135,0.425629696,1.77236254,1.77236254,-1.6170431675053905,0.4801986093629959,0,5,multi-pass (39 TM),239,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.03831097229283036,RNA only,False,,kidney,91.5,,Unclassified,Q92508,ENSG00000103335
159,TSPAN14,Tetraspanin-14,0.27840526075973515,Tier 3,0.02157904955728498,0.2232878201891827,0.1932846094247499,0.5,0.0,0.16446689107550122,0.1775972098704122,0.3325,0.7,0.4364290179999999,0.1775972098704122,0.1662753166,0.893390754,1.50630816,1.50630816,-1.7158874784213274,0.4166368756254028,0,5,multi-pass (4 TM),117,Open Targets confirmed,UniProt loc high conf,0.0,,0.00016626911648842186,RNA only,False,,lung,85.3,,Miscellaneous,Q8NG11,ENSG00000108219
160,TMEM179B,Transmembrane protein 179B,0.27723244743682723,Tier 3,0.021307484291135357,0.2687351617800987,0.15857608025682102,0.5,0.0,0.3512750987771755,0.3455257101233179,0.21250000000000002,0.65,1.167374452,0.3455257101233179,1.12691102,0.764900388,1.227549224,1.4128666200000002,-0.2577469675397946,0.3089467117532685,0,5,multi-pass (3 TM),45,unconfirmed (ML prediction only),GO CC high conf,0.0,,-0.12743477343595377,RNA only,False,,liver,81.4,,Unclassified,Q7Z7N9,ENSG00000185475
161,CRIM1,Cysteine-rich motor neuron 1 protein,0.27676774088038164,Tier 3,0.021200514785215528,0.3110032995523671,0.13633626920183695,0.5,0.0,0.14339548753911344,0.1441210102227221,0.99,0.7,0.371301694,0.1441210102227221,0.696990074,0.1277958284,1.57347292,1.57347292,-1.9020614650777987,0.5393763944198275,0,5,type I,904,experimental (CSPA/GPI),UniProt loc high conf,0.0,,0.05785619924059529,protein+RNA (min),False,Heart muscle,kidney,153.9,28.0,Unclassified,Q9NZV1,ENSG00000150938
162,ITGB5,Integrin beta-5,0.27640132737307466,Tier 3,0.02111642396726405,0.3198457872815087,0.1320412824363928,0.5,0.0,0.19535080529031543,0.1663781311172281,1.0,0.65,0.537514778,0.1663781311172281,2.36089668,0.1032350684,0.31890067,2.36089668,-2.04289308686423,0.8235937586813805,0,5,type I,696,Open Targets confirmed,GO CC high conf,3.0,CILENGITIDE; INTETUMUMAB; ABITUZUMAB,-0.4519158579332006,protein+RNA (min),False,Cerebral cortex,heart muscle,290.3,17.0,Receptors,P18084,ENSG00000082781
163,NCSTN,Nicastrin,0.27617703712587766,Tier 3,0.021065059897146476,0.351084331619108,0.09999999999999998,0.6,0.025035839504767468,0.24444733021682818,0.2359205686215605,1.0,0.65,0.713056328,0.2359205686215605,0.371687638,0.426366088,0.60486752,0.60486752,0.0751075185143024,0.4385431365370006,1,5,type I,636,unconfirmed (ML prediction only),GO CC high conf,7.0,SEMAGACESTAT; AVAGACESTAT; BEGACESTAT; RG-4733; NIROGACESTAT HYDROBROMIDE; TARENFLURBIL,0.050434043249308495,protein+RNA (min),False,Lung,kidney,84.7,28.0,Unclassified,Q92542,ENSG00000162736
164,SLC39A8,Zinc transporter ZIP8,0.2759864040049274,Tier 3,0.021021469087492237,0.46714375749982706,0.050000000000000044,0.9,0.6510758161376949,0.39770138968800306,0.2445286736045898,0.25583333333333336,0.7,1.40067117,0.2445286736045898,0.156540002,0.260489675,0.1272840086,0.287859146,1.953227448413085,1.0098292583998234,4,5,multi-pass (6 TM),97,Open Targets confirmed,UniProt loc high conf,0.0,,-0.01830261257353596,protein+RNA (min),False,Kidney,lung,58.7,36.0,Transporters,Q9C0K1,ENSG00000138821
165,SLC6A6,Sodium- and chloride-dependent taurine transporter,0.2737728217795077,Tier 3,0.020519699515404163,0.2082593058131833,0.19705913678413134,0.5,0.0,0.12883752497008436,0.1374590040958322,0.33333333333333337,0.7,0.328039022,0.1374590040958322,0.566169292,0.5327598960000001,0.1779560048,0.609307684,-0.7981620281017848,0.3894046979522664,0,5,multi-pass (12 TM),70,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.17829918281508855,protein+RNA (min),False,Stomach,bone marrow,133.6,26.0,Transporters,P31641,ENSG00000131389
166,MMP14,Matrix metalloproteinase-14,0.273302903085692,Tier 3,0.02041421736349082,0.3195768593154435,0.12775779452379332,0.5,0.0,0.20979420594671727,0.1662150906305003,0.9291666666666667,0.7,0.587200956,0.1662150906305003,4.6086725600000005,0.2680340263999999,1.072926902,4.6086725600000005,-2.929798838856589,0.2336092910206894,0,5,type I,515,Open Targets confirmed,UniProt loc high conf,2.0,CTS-1027; REBIMASTAT,0.15949148465148225,protein+RNA (min),False,Cerebral cortex,lung,149.2,21.0,Enzymes,P50281,ENSG00000157227
167,ATP13A3,Probable cation-transporting ATPase 13A3,0.27230746504784176,Tier 3,0.020191967651725318,0.17660523611616313,0.2286678254368849,0.5,0.0,0.18179049610815762,0.1806106844726581,0.2441666666666667,0.45,0.492283048,0.1806106844726581,0.621421574,0.346687976,0.563085336,0.648596166,-0.2537821620299123,0.2866057349921595,0,5,multi-pass (11 TM),47,Open Targets confirmed,UniProt SigP or TMHMM,0.0,,-0.025954009774353342,protein+RNA (min),False,Colon,liver,41.4,22.0,Transporters,Q9H7F0,ENSG00000133657
168,SLC12A2,Solute carrier family 12 member 2,0.270286298568429,Tier 3,0.019745679913547354,0.21939644348385945,0.15000000000000002,0.6,0.0,0.1478693015814472,0.1522379158378501,0.36250000000000004,0.7,0.384877766,0.1522379158378501,0.270050558,0.1330966619999999,0.598581888,0.598581888,-0.7775618239218571,1.1856765744063302,1,5,multi-pass (12 TM),153,Open Targets confirmed,UniProt loc high conf,0.0,,0.012117963562053403,protein+RNA (min),False,Pancreas,spinal cord,71.2,26.0,Transporters,P55011,ENSG00000064651
169,F3,Tissue factor,0.268253021258641,Tier 3,0.019303402484725132,0.4825850621181278,0.050000000000000044,0.8,0.3015290438196415,0.66074473996884,0.3230120048923369,0.6025,0.7,3.2843821500000003,0.3230120048923369,1.064391268,0.0547732898,0.188936865,1.064391268,0.9045871314589246,1.03384827855944,3,5,type I,219,unconfirmed (ML prediction only),UniProt loc high conf,1.0,TISOTUMAB VEDOTIN,-0.10589975317430965,RNA only,False,,basal ganglia,125.0,,Unclassified,P13726,ENSG00000117525
170,AREG,Amphiregulin,0.2662842456393999,Tier 3,0.018881496751225576,0.3776299350245116,0.09999999999999998,0.5,0.0,0.7137086539055244,0.3081910212170334,0.505,0.65,3.814365248,0.3081910212170334,1.235788808,4.641658088,0.62290289,4.70688708,-0.3028244992888046,0.4938352559903498,0,5,type I,174,unconfirmed (ML prediction only),GO CC high conf,0.0,,0.042224702933865155,protein+RNA (min),False,Placenta,bone marrow,308.9,1.0,Unclassified,P15514,ENSG00000109321
171,ITGA3,Integrin alpha-3,0.26622450665465885,Tier 3,0.0188687918116709,0.47171979529177205,0.050000000000000044,0.8,0.24314663558949037,0.3944080424002453,0.3244709806743795,1.0,0.7,1.3833244,0.3244709806743795,0.2746202338,0.105497866,0.832043408,0.832043408,0.7294399067684711,0.4289510031163482,3,5,type I,959,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.1406919594446855,protein+RNA (min),False,Kidney,kidney,84.4,32.0,Receptors,P26006,ENSG00000005884
172,F11R,Junctional adhesion molecule A,0.2650736034207443,Tier 3,0.018625135707947577,0.41389190462105685,0.050000000000000044,0.9,0.2628462651910274,0.3757563535124801,0.3513087718062632,0.5641666666666667,0.7,1.287420668,0.3513087718062632,0.0912223854,0.232994226,0.69923562,0.69923562,0.7885387955730822,0.456232271860532,4,5,type I,209,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.19317782196407549,protein+RNA (min),False,Kidney,liver,87.9,33.0,Miscellaneous,Q9Y624,ENSG00000158769
173,SLC7A1,High affinity cationic amino acid transporter 1,0.2646585264366889,Tier 3,0.018537777717566765,0.20597530797296404,0.15000000000000002,0.6,0.07059823484875254,0.1277185720069644,0.121260615584727,0.25,0.65,0.324770812,0.121260615584727,0.1619656112,0.177464555,0.1753564052,0.2409465209999999,0.2117947045462576,0.3664568484860197,1,5,multi-pass (14 TM),42,Open Targets confirmed,GO CC high conf,0.0,,-0.3358536174774809,protein+RNA (min),False,Pancreas,pancreas,52.1,30.0,Transporters,P30825,ENSG00000139514
174,NRP1,Neuropilin-1,0.2641701390959977,Tier 3,0.01843534097450013,0.348333206855301,0.1058488861336625,0.5,0.0,0.16246779768069783,0.1541982365958071,1.0,0.9,0.4301196779999999,0.1541982365958071,1.6646209079999998,0.2189663802,2.4953167,2.4953167,-2.2067341957609696,0.6224548008864614,0,5,type I,833,experimental (CSPA/GPI),Advanced Clinical,1.0,VESENCUMAB,-0.0016866731610756928,protein+RNA (min),False,Kidney,heart muscle,125.5,24.0,Receptors,O14786,ENSG00000099250
175,ITGB8,Integrin beta-8,0.26339393132012084,Tier 3,0.018273313006082568,0.4568328251520638,0.050000000000000044,0.8,0.44121794552571253,0.21080498819657034,0.13653221927518,1.0,0.7,0.590737631,0.13653221927518,0.0946181952,0.0398800114,0.0856040986,0.1307989072,1.3236538365771375,0.8202553186650164,3,5,type I,657,Open Targets confirmed,UniProt loc high conf,1.0,ABITUZUMAB,-0.07594542612355949,protein+RNA (min),False,Kidney,kidney,20.2,29.0,Receptors,P26012,ENSG00000105855
176,PLXNB1,Plexin-B1,0.26325032481247307,Tier 3,0.0182434406072696,0.4560860151817395,0.050000000000000044,0.8,0.3893852128380822,0.23658098599174823,0.1847712706598262,1.0,0.7,0.683638484,0.1847712706598262,0.2148464565999999,0.0337738444,0.0772209538,0.2148464565999999,1.1681556385142466,0.7402300209240231,3,5,type I,1468,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.0789664498460139,protein+RNA (min),False,Kidney,kidney,39.2,35.0,Receptors,O43157,ENSG00000164050
177,LRP10,Low-density lipoprotein receptor-related protein 10,0.2617952736904258,Tier 3,0.017942601236545508,0.3209313280859001,0.11181582890993436,0.5,0.0,0.32978144218502903,0.3198751982444713,0.8233333333333333,0.45,1.067183264,0.3198751982444713,1.483255648,0.8599128580000001,0.6874515988000001,1.483255648,-0.4238616737482548,0.4265404408469894,0,5,type I,424,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,0.002247992009365164,RNA only,False,,kidney,166.9,,Receptors,Q7Z4F1,ENSG00000197324
178,CLDN1,Claudin-1,0.2617542888327874,Tier 3,0.017934175647025482,0.3985372366005659,0.050000000000000044,0.9,0.5614248280294165,0.2560696305288641,0.1682293104298407,0.2683333333333333,0.7,0.75746371,0.1682293104298407,0.1383774692,0.0571317138,0.067983340492,0.1392484232,1.6842744840882495,0.8605639948300252,4,5,multi-pass (4 TM),52,experimental (CSPA/GPI),UniProt loc high conf,0.0,,0.029573259295670035,protein+RNA (min),False,Kidney,liver,289.7,20.0,Miscellaneous,O95832,ENSG00000163347
179,MFSD12,Major facilitator superfamily domain-containing protein 12,0.26063773807165747,Tier 3,0.017705650773987964,0.15154080678888504,0.19472918603209532,0.6,0.0,0.1447949221131318,0.1197841118312933,0.20750000000000002,0.45,0.375534001,0.1197841118312933,0.377474792,0.2464741039999999,0.19583804,0.413718752,-0.2156817729781243,0.728743389155263,1,5,multi-pass (11 TM),27,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,0.10196169894461184,RNA only,False,,kidney,49.0,,Unclassified,Q6NUT3,ENSG00000161091
180,TMCO3,Transmembrane and coiled-coil domain-containing protein 3,0.25913514440812363,Tier 3,0.017401190059728882,0.21415167836103605,0.16251275911452256,0.5,0.0,0.1994365745857783,0.1944468172194018,0.4525,0.45,0.55141016,0.1944468172194018,0.559614444,0.250678422,0.4564336,0.604918054,-0.1470281245988188,0.1630830281808927,0,5,multi-pass (10 TM),261,Open Targets confirmed,UniProt SigP or TMHMM,0.0,,-0.0395261712492663,RNA only,False,,bone marrow,72.3,,Unclassified,Q6UWJ1,ENSG00000150403
181,ECE1,Endothelin-converting enzyme 1,0.258108278659252,Tier 3,0.017195143457876316,0.34390286915752644,0.09999999999999998,0.5,0.0,0.23090611788201582,0.2136082279056163,1.0,0.7,0.662730308,0.2136082279056163,0.3239488439999999,0.304631061,2.60250612,2.60250612,-1.8836040600103616,0.3908033388626228,0,5,type II,679,experimental (CSPA/GPI),UniProt loc high conf,1.0,DAGLUTRIL,-0.028301236344503152,protein+RNA (min),False,Bone marrow,heart muscle,120.2,41.0,Enzymes,P42892,ENSG00000117298
182,TSPAN17,Tetraspanin-17,0.25723488546952417,Tier 3,0.01702117740107142,0.189124193345238,0.15000000000000002,0.6,0.0071008797000532,0.13283965977019446,0.1402549874059158,0.3325,0.55,0.339794488,0.1402549874059158,0.0813511213999999,0.256351458,0.336403541,0.355415286,0.0213026391001596,0.5154139895405204,1,5,multi-pass (4 TM),117,Open Targets confirmed,UniProt loc med conf,0.0,,-0.004774469660539185,protein+RNA (min),False,Pancreas,bone marrow,54.9,30.0,Miscellaneous,Q96FV3,ENSG00000048140
183,EMP2,Epithelial membrane protein 2,0.2572262852473474,Tier 3,0.01701947023355824,0.4862705781016636,0.050000000000000044,0.7,0.19074971236836913,0.9896199560034054,0.455608365952359,0.23333333333333334,0.7,7.838947060000001,0.455608365952359,1.59520786,0.0793580459999999,4.17790158,4.17790158,0.5722491371051074,0.6754943210094606,2,5,multi-pass (3 TM),46,Open Targets confirmed,UniProt loc high conf,0.0,,0.06212246164350728,protein+RNA (min),False,Heart muscle,lung,214.6,16.0,Miscellaneous,P54851,ENSG00000213853
184,ADCY6,Adenylate cyclase type 6,0.25544830491227893,Tier 3,0.016668981918492115,0.18876324879817263,0.17661257712633183,0.5,0.0,0.13034848889254919,0.1172177550983141,0.22833333333333333,0.7,0.3324650059999999,0.1172177550983141,0.1656070004,0.0104170111,0.5172851279999999,0.5329353024,-0.0725050320587798,0.5994458837645205,0,5,multi-pass (12 TM),52,Open Targets confirmed,UniProt loc high conf,0.0,,-0.036857970737621454,protein+RNA (min),False,Cerebral cortex,heart muscle,53.6,26.0,Enzymes,O43306,ENSG00000174233
185,PROM2,Prominin-2,0.2547815504153198,Tier 3,0.01653879744281315,0.41346993607032845,0.050000000000000044,0.8,0.6405334276696745,0.12465611564613638,0.1193934232009939,0.6,0.55,0.315867136,0.1193934232009939,0.01968781026,0.0042632525199999,0.02657121666,0.0302320696,1.9216002830090235,0.5111477510029652,3,5,multi-pass (5 TM),282,experimental (CSPA/GPI),UniProt loc med conf,0.0,,0.018067776247652004,protein+RNA (min),False,Kidney,kidney,84.0,28.0,Unclassified,Q8N271,ENSG00000155066
