gene,uniprot,protein_name,ensembl_gene,surface_evidence,cspa_confirmed,topology,topology_class,n_tm,ecd_length,max_ecd_segment,cyto_length,has_signal_peptide,accessible_sites,almen_class,uniprot_subcellular,ml_score,loc_pass,loc_reason,ecd_pass,ecd_reason,antibody_accessible,exclusion_reason,accessibility_score,surface_confirmation,ot_symbol,ab_tractability_bucket,ab_druggability,ot_surface_localisation,ot_locations,ot_is_essential,ot_n_drugs,ot_drugs,ot_max_clinical_stage,depmap_mean_gene_effect,rna_risk,rna_max_ntpm,rna_worst_tissue,safety_rna,protein_risk,protein_worst_tissue,level_score,safety_protein,n_normal_tissues_medium_high,safety_source,safety_score,safety_is_default,epi_mean,epi_detection,caf_mean,immune_mean,endothelial_mean,tme_max_mean,log2fc_mean,log2fc_sd,n_datasets,n_datasets_reproducible,consensus_fraction
SLC15A1,P46059,Solute carrier family 15 member 1,ENSG00000088386,machine_learning,False,CY:1-6;TM:7-24;NC:25-53;TM:54-74;CY:75-82;TM:83-103;NC:104-118;TM:119-140;CY:141-162;TM:163-184;NC:185-199;TM:200-221;CY:222-278;TM:279-297;NC:298-327;TM:328-349;CY:350-360;TM:361-380;NC:381-586;TM:587-607;CY:608-617;TM:618-640;NC:641-646;TM:647-669;CY:670-708,multi-pass (12 TM),12,301,206,153,False,12.0,Transporters,Membrane (Multi-pass membrane protein),0.8263,True,,True,,True,,0.45666666666666667,Open Targets confirmed,SLC15A1,UniProt loc high conf,0.7,True,uniprot:Apical cell membrane ; Multi-pass membrane protein; HPA_main:Cytosol; HPA_main:Nucleoplasm,False,0.0,,,0.040474139619812596,0.7,191.1,duodenum,0.30000000000000004,,,,,,RNA only,0.30000000000000004,False,0.2310349267599999,0.04210993629009,0.00019307708,0.0008988207099999,4.041134999999999e-06,0.00105094534,0.989582176033676,1.943667534163129,5,1,0.2
CD36,P16671,Platelet glycoprotein 4,ENSG00000135218,machine_learning,False,CY:1-6;TM:7-28;NC:29-439;TM:440-465;CY:466-472,multi-pass (2 TM),2,411,411,13,False,22.0,Receptors,Cell membrane (Multi-pass membrane protein),0.7325,True,,True,,True,,0.7075,Open Targets confirmed,CD36,UniProt loc high conf,0.7,True,uniprot:Cell membrane ; Multi-pass membrane protein; uniprot:Membrane raft; uniprot:Golgi apparatus; uniprot:Apical cell membrane; HPA_main:Golgi apparatus,False,0.0,,,-0.05925868396615322,0.95,1439.4,heart muscle,0.050000000000000044,0.95,Heart muscle,1.0,0.050000000000000044,9.0,protein+RNA (min),0.050000000000000044,False,0.1550286538,0.0420870233660081,0.0989509222,0.160333206,1.942599728,1.942599728,-3.3081845914164005,0.6697149606489261,5,0,0.0
LY6D,Q14210,Lymphocyte antigen 6D,ENSG00000167656,experimental,False,SP:1-22;NC:23-128,no TM (GPI/peripheral),0,106,106,0,True,1.0,Unclassified,"Cell membrane (Lipid-anchor, GPI-anchor)",0.3912,True,,True,,True,,0.35333333333333333,experimental (CSPA/GPI),LY6D,GO CC high conf,0.65,True,"uniprot:Cell membrane; Lipid-anchor, GPI-anchor",False,0.0,,,0.08611361060191192,0.6509331664089982,2201.7,adrenal gland,0.34906683359100177,0.65,Esophagus,1.0,0.35,7.0,protein+RNA (min),0.34906683359100177,False,0.297189506,0.0418365383368916,0.00991254377,0.0047897063,0.00243862294,0.0128588361,2.166840122625372,1.1806612744222424,5,0,0.0
SCN1B,Q07699,Sodium channel subunit beta-1,ENSG00000105711,machine_learning,False,SP:1-19;NC:20-160;TM:161-180;CY:181-218,type I,1,141,141,38,True,9.0,Transporters,Membrane (Single-pass type I membrane protein);Secreted,0.7625,True,,True,,True,,0.5075000000000001,Open Targets confirmed,SCN1B,UniProt loc high conf,0.7,True,"uniprot:Cell membrane ; Single-pass type I membrane protein; uniprot:Perikaryon; uniprot:Cell projection; uniprot:Cell projection, axon; uniprot:Perikaryon; uniprot:Secreted",False,0.0,,,-0.0632086187357769,0.95,550.8,cerebellum,0.050000000000000044,,,,,,RNA only,0.050000000000000044,False,0.1034171135999999,0.0417226955692126,0.095290322,0.0472593246,0.2543567359999999,0.2543567359999999,-1.1687119408852058,0.8873336026178765,5,0,0.0
EPHB3,P54753,Ephrin type-B receptor 3,ENSG00000182580,experimental,True,SP:1-37;NC:38-558;TM:559-582;CY:583-998,type I,1,521,521,416,True,22.0,Receptors,"Cell membrane (Single-pass type I membrane protein);Cell projection, dendrite",0.905,True,,True,,True,,0.9341666666666666,experimental (CSPA/GPI),EPHB3,UniProt loc high conf,0.7,True,"uniprot:Cell membrane ; Single-pass type I membrane protein; uniprot:Cell projection, dendrite",False,1.0,VANDETANIB,APPROVAL,-0.051809416349721464,0.5098857100657872,49.5,skin,0.4901142899342128,0.627,Cerebral cortex,0.66,0.373,24.0,protein+RNA (min),0.373,False,0.0791444402,0.0416951876520424,0.1455026636,0.01100322156,0.0752575296,0.1589419236,-0.6185505716087846,0.5723935853976326,5,0,0.0
P2RY11,Q96G91,P2Y purinoceptor 11,ENSG00000244165,experimental,True,NC:1-29;TM:30-52;CY:53-63;TM:64-88;NC:89-112;TM:113-135;CY:136-145;TM:146-166;NC:167-203;TM:204-226;CY:227-245;TM:246-266;NC:267-307;TM:308-330;CY:331-374,multi-pass (7 TM),7,131,41,84,False,6.0,Receptors,Cell membrane (Multi-pass membrane protein),0.8841,True,,True,,True,,0.25916666666666666,experimental (CSPA/GPI),P2RY11,GO CC high conf,0.65,True,uniprot:Cell membrane; Multi-pass membrane protein,False,0.0,,,-0.023596191119093425,0.5504604284297139,17.1,cerebral cortex,0.4495395715702861,0.627,Cerebellum,0.66,0.373,37.0,protein+RNA (min),0.373,False,0.0753000184,0.0416680380102359,0.1862782523999999,0.2908821473999999,0.1654883894,0.2908821473999999,-0.9513531150515564,0.6289493480329204,5,0,0.0
CD69,Q07108,Early activation antigen CD69,ENSG00000110848,machine_learning,False,CY:1-38;TM:39-63;NC:64-199,type II,1,136,136,38,False,8.0,Receptors,Membrane (Single-pass type II membrane protein),0.7804,True,,True,,True,,0.49333333333333335,Open Targets confirmed,CD69,UniProt loc high conf,0.7,True,uniprot:Cell membrane ; Single-pass type II membrane protein,False,0.0,,,0.116725151498155,0.9,159.6,bone marrow,0.09999999999999998,0.29700000000000004,Bone marrow,0.33,0.703,3.0,protein+RNA (min),0.09999999999999998,False,0.1894561014,0.041369315453706,0.158528266,8.22550496,0.335707262,8.22550496,-5.220814878178261,0.7554311706945467,5,0,0.0
SEMA4F,O95754,Semaphorin-4F,ENSG00000135622,machine_learning,True,SP:1-34;NC:35-658;TM:659-680;CY:681-770,type I,1,624,624,90,True,16.0,Miscellaneous,Membrane (Single-pass type I membrane protein),0.8543,True,,True,,True,,0.96,Open Targets confirmed,SEMA4F,UniProt loc high conf,0.7,True,"uniprot:Cell membrane ; Single-pass type I membrane protein; uniprot:Postsynaptic density; uniprot:Perikaryon; uniprot:Cell projection, dendrite",False,0.0,,,0.08100433176316206,0.4174844032559296,6.6,cerebral cortex,0.5825155967440704,0.627,Cerebral cortex,0.66,0.373,2.0,protein+RNA (min),0.373,False,0.0645791323999999,0.0411878027329779,0.0390908441999999,0.0731452558,0.0087081208,0.0806944446,-0.1193807801129477,0.4199716533996878,5,0,0.0
LAG3,P18627,Lymphocyte activation gene 3 protein,ENSG00000089692,machine_learning,False,SP:1-17;NC:18-449;TM:450-474;CY:475-525,type I,1,432,432,51,True,17.0,Unclassified,Membrane (Single-pass type I membrane protein),0.8403,True,,True,,True,,0.8300000000000001,Open Targets confirmed,LAG3,Approved Drug,1.0,True,uniprot:Cell membrane ; Single-pass type I membrane protein; uniprot:Secreted,False,6.0,FIANLIMAB; EFTILAGIMOD ALFA; IERAMILIMAB; FAVEZELIMAB; RELATLIMAB; TEBOTELIMAB,PHASE_3,-0.012468777733666444,0.37469958735840864,22.2,spleen,0.6253004126415913,0.132,Appendix,0.33,0.868,0.0,protein+RNA (min),0.6253004126415913,False,0.082949635,0.0409601642254403,0.0938176476,1.174630388,0.146777733,1.174630388,-2.9835624953562063,1.0133831691735822,5,0,0.0
UGT8,Q16880,2-hydroxyacylsphingosine 1-beta-galactosyltransferase,ENSG00000174607,machine_learning,True,SP:1-20;NC:21-471;TM:472-495;CY:496-541,type I,1,451,451,46,True,19.0,Enzymes,Membrane (Single-pass membrane protein),0.6008,True,,True,,True,,0.8658333333333335,unconfirmed (ML prediction only),UGT8,UniProt SigP or TMHMM,0.45,False,uniprot:Membrane ; Single-pass membrane protein; uniprot:Endoplasmic reticulum; HPA_main:Mitochondria,False,0.0,,,0.051290921056671414,0.95,244.3,spinal cord,0.050000000000000044,0.95,Cerebellum,1.0,0.050000000000000044,15.0,protein+RNA (min),0.050000000000000044,False,0.0732276604,0.0406633386678531,0.0007959145,0.0571490374,0.0007081813958,0.0571490374,0.3019784832922292,0.4400533872764189,5,0,0.0
SLC17A9,Q9BYT1,Solute carrier family 17 member 9,ENSG00000101194,machine_learning,False,NC:1-61;TM:62-80;CY:81-91;TM:92-112;NC:113-121;TM:122-143;CY:144-153;TM:154-176;NC:177-182;TM:183-202;CY:203-239;TM:240-262;NC:263-275;TM:276-297;CY:298-316;TM:317-343;NC:344-368;TM:369-393;CY:394-401;TM:402-422;NC:423-436,multi-pass (10 TM),10,128,61,85,False,3.0,Transporters,Membrane (Multi-pass membrane protein),0.7166,True,,True,,True,,0.24583333333333335,unconfirmed (ML prediction only),SLC17A9,UniProt SigP or TMHMM,0.45,False,"uniprot:Cytoplasmic vesicle, secretory vesicle, chromaffin granule membrane ; Multi-pass membrane protein; uniprot:Cytoplasmic vesicle, secretory vesicle membrane ; Multi-pass membrane protein; uniprot:Lysosome membrane ; Multi- pass membrane protein; HPA_main:Nucleoplasm",False,0.0,,,0.02140443087507319,0.7567485238071517,38.5,liver,0.24325147619284826,,,,,,RNA only,0.24325147619284826,False,0.0843624309999999,0.0402695832844875,0.2162404244,0.1890947642,0.0241662899,0.2277760284,-0.58955230549501,1.156810632257829,5,0,0.0
PLA2R1,Q13018,Secretory phospholipase A2 receptor,ENSG00000153246,experimental,True,SP:1-20;NC:21-1397;TM:1398-1421;CY:1422-1463,type I,1,1377,1377,42,True,65.0,Receptors,Cell membrane (Single-pass type I membrane protein);Secreted;Secreted,0.9522,True,,True,,True,,1.0,experimental (CSPA/GPI),PLA2R1,UniProt loc high conf,0.7,True,uniprot:Cell membrane ; Single-pass type I membrane protein; uniprot:Secreted; uniprot:Secreted; HPA_main:Cytosol; HPA_extracellular_location:Predicted to be secreted,False,0.0,,,-0.09915907504158784,0.6217396991836431,39.3,kidney,0.37826030081635686,0.95,Kidney,1.0,0.050000000000000044,2.0,protein+RNA (min),0.050000000000000044,False,0.0791423803999999,0.0399404438718592,0.220764392,0.0074337136,0.1148175112,0.220764392,-1.0890882953545986,0.7142578358824623,5,0,0.0
LYPD3,O95274,Ly6/PLAUR domain-containing protein 3,ENSG00000124466,experimental,True,SP:1-30;NC:31-346,no TM (GPI/peripheral),0,316,316,0,True,9.0,Unclassified,"Cell membrane (Lipid-anchor, GPI-anchor)",0.6267,True,,True,,True,,0.6083333333333334,experimental (CSPA/GPI),LYPD3,GO CC high conf,0.65,True,"uniprot:Cell membrane; Lipid-anchor, GPI-anchor; HPA_main:Endoplasmic reticulum; HPA_main:Vesicles",False,0.0,,,-0.04619639645358919,0.65,1070.5,esophagus,0.35,0.65,Esophagus,1.0,0.35,6.0,protein+RNA (min),0.35,False,0.0696009695999999,0.039818219383347,0.117838285,0.052274139,0.00127906468,0.130548028,-0.5834427272446577,0.3422466545155003,5,0,0.0
ABCA12,Q86UK0,ATP-binding cassette sub-family A member 12,ENSG00000144452,machine_learning,False,CY:1-23;TM:24-43;NC:44-1066;TM:1067-1090;CY:1091-1110;TM:1111-1133;NC:1134-1144;TM:1145-1167;CY:1168-1173;TM:1174-1196;NC:1197-1249;TM:1250-1271;CY:1272-1745;TM:1746-1765;NC:1766-1986;TM:1987-2009;CY:2010-2039;TM:2040-2061;NC:2062-2067;TM:2068-2089;CY:2090-2098;TM:2099-2123;NC:2124-2185;TM:2186-2207;CY:2208-2595,multi-pass (12 TM),12,1376,1023,950,False,52.0,Transporters,Membrane (Multi-pass membrane protein),0.8124,True,,True,,True,,0.865,Open Targets confirmed,ABCA12,GO CC high conf,0.65,True,"uniprot:Cytoplasmic vesicle, secretory vesicle membrane ; Multi-pass membrane protein; uniprot:Golgi apparatus membrane; HPA_main:Plasma membrane; HPA_main:Vesicles; HPA_additional:Cytosol; HPA_additional:Nucleoli",False,0.0,,,-0.015951964065594983,0.39331034560278105,19.6,skin,0.6066896543972189,,,,,,RNA only,0.6066896543972189,False,0.1020192222,0.0398051061658973,0.0,0.00445649796348,7.781875200000001e-07,0.00445667489152,0.9915128771000268,0.97908007857164,5,1,0.2
LSMEM1,Q8N8F7,Leucine-rich single-pass membrane protein 1,ENSG00000181016,machine_learning,False,NC:1-61;TM:62-86;CY:87-131,type I,1,61,61,45,False,2.0,Unclassified,Membrane (Single-pass membrane protein),0.6727,True,,True,,True,,0.37083333333333335,unconfirmed (ML prediction only),LSMEM1,UniProt SigP or TMHMM,0.45,False,uniprot:Membrane ; Single-pass membrane protein; HPA_main:Cytosol; HPA_additional:Vesicles,False,0.0,,,0.11413932492858653,0.3769337563104221,76.4,skeletal muscle,0.623066243689578,,,,,,RNA only,0.623066243689578,False,0.0611314528,0.0396870272454882,0.05841100668,0.0509674323999999,0.1036913424,0.132546458,-0.7341851799837416,0.573384507118974,5,0,0.0
LPAR6,P43657,Lysophosphatidic acid receptor 6,ENSG00000139679,experimental,False,NC:1-17;TM:18-44;CY:45-54;TM:55-76;NC:77-93;TM:94-113;CY:114-132;TM:133-154;NC:155-182;TM:183-207;CY:208-227;TM:228-252;NC:253-271;TM:272-294;CY:295-344,multi-pass (7 TM),7,81,28,99,False,5.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9146,True,,True,,True,,0.23833333333333334,experimental (CSPA/GPI),LPAR6,UniProt loc high conf,0.7,True,uniprot:Cell membrane ; Multi-pass membrane protein; HPA_main:Plasma membrane; HPA_additional:Vesicles,False,0.0,,,0.13611849717759744,0.7088560285568957,86.0,lung,0.29114397144310433,0.85,Pancreas,1.0,0.15000000000000002,21.0,protein+RNA (min),0.15000000000000002,False,0.1179773683999999,0.0396360929664029,0.404779538,0.707944836,0.9929998,1.23356022,-3.0378071134105107,0.5190632502579906,5,0,0.0
RTN4R,Q9BZR6,Reticulon-4 receptor,ENSG00000040608,experimental,True,SP:1-29;NC:30-473,no TM (GPI/peripheral),0,444,444,0,True,13.0,,"Cell membrane (Lipid-anchor, GPI-anchor)",0.7425,True,,True,,True,,0.755,experimental (CSPA/GPI),RTN4R,UniProt loc high conf,0.7,True,"uniprot:Cell membrane ; Lipid- anchor, GPI-anchor; uniprot:Membrane raft; uniprot:Cell projection, dendrite; uniprot:Cell projection, axon; uniprot:Perikaryon; HPA_main:Focal adhesion sites",False,0.0,,,-0.08344626658930733,0.9110794244142482,82.6,cerebellum,0.08892057558575184,,,,,,RNA only,0.08892057558575184,False,0.0857058332,0.0394582349713061,0.00400658834,0.0184415148,0.011721404148,0.0224773656,0.6672238091177939,0.6456567795664214,5,0,0.0
SORCS2,Q96PQ0,VPS10 domain-containing receptor SorCS2,ENSG00000184985,machine_learning,True,SP:1-50;NC:51-1078;TM:1079-1100;CY:1101-1159,type I,1,1028,1028,59,True,42.0,Receptors,Membrane (Single-pass type I membrane protein),0.8623,True,,True,,True,,1.0,Open Targets confirmed,SORCS2,UniProt loc high conf,0.7,True,"uniprot:Cell membrane ; Single-pass type I membrane protein; uniprot:Cell projection; uniprot:Cytoplasmic vesicle membrane ; Single-pass type I membrane protein; uniprot:Early endosome membrane; uniprot:Recycling endosome membrane; uniprot:Synapse, synaptosome",False,0.0,,,0.042525898925209894,0.5903429708931288,16.6,basal ganglia,0.4096570291068712,,,,,,RNA only,0.4096570291068712,False,0.0493141424,0.039457805219576,0.0543410986,0.0046401366,0.0010456716,0.05469817494,-0.0464612100903225,0.8385300572987249,5,1,0.2
PRRT3,Q5FWE3,Proline-rich transmembrane protein 3,ENSG00000163704,machine_learning,False,SP:1-27;NC:28-472;TM:473-495;CY:496-501;TM:502-522;NC:523-541;TM:542-562;CY:563-571;TM:572-592;NC:593-598;TM:599-619;CY:620-638;TM:639-661;NC:662-679;TM:680-700;CY:701-981,multi-pass (7 TM),7,488,445,315,True,10.0,Unclassified,Membrane (Multi-pass membrane protein),0.7325,True,,True,,True,,0.6358333333333334,Open Targets confirmed,PRRT3,UniProt SigP or TMHMM,0.45,True,uniprot:Membrane ; Multi-pass membrane protein; HPA_main:Plasma membrane; HPA_additional:Nucleoplasm,False,0.0,,,0.02020688839668143,0.5560620016181719,14.3,cerebral cortex,0.4439379983818281,0.95,Cerebral cortex,1.0,0.050000000000000044,7.0,protein+RNA (min),0.050000000000000044,False,0.0547022608,0.0393432787099749,0.0846216546,0.0433775092,0.0248813986,0.0876781552,-0.1728785454089159,0.8798201659213839,5,0,0.0
ERMAP,Q96PL5,Erythroid membrane-associated protein,ENSG00000164010,machine_learning,False,SP:1-29;NC:30-154;TM:155-177;CY:178-475,type I,1,125,125,298,True,4.0,Miscellaneous,Cell membrane (Single-pass type I membrane protein);Cytoplasm,0.8144,True,,True,,True,,0.44416666666666665,Open Targets confirmed,ERMAP,UniProt loc high conf,0.7,True,uniprot:Cell membrane ; Single-pass type I membrane protein; uniprot:Cytoplasm; HPA_main:Golgi apparatus; HPA_additional:Cytosol,False,0.0,,,-0.06728157257310424,0.6613115150710517,28.7,bone marrow,0.3386884849289483,,,,,,RNA only,0.3386884849289483,False,0.0795709776,0.0393382723818602,0.0489852672,0.0550545692,0.0247445744,0.0791305718,-0.0860587795702129,0.4168860345844128,5,0,0.0
VSTM4,Q8IW00,V-set and transmembrane domain-containing protein 4,ENSG00000165633,experimental,True,SP:1-22;NC:23-176;TM:177-201;CY:202-320,type I,1,154,154,119,True,9.0,Unclassified,Cell membrane (Single-pass type I membrane protein);Secreted,0.8421,True,,True,,True,,0.5183333333333333,experimental (CSPA/GPI),VSTM4,UniProt loc high conf,0.7,True,uniprot:Secreted; uniprot:Cell membrane ; Single-pass type I membrane protein; HPA_main:Nucleoplasm; HPA_main:Vesicles; HPA_extracellular_location:Predicted to be secreted,False,0.0,,,-0.012902717737358486,0.6002877360643412,39.2,adrenal gland,0.39971226393565884,,,,,,RNA only,0.39971226393565884,False,0.0712828988,0.0392427385674209,0.492074512,0.0181456092,0.162967117,0.492074512,-2.176612080785193,0.5713309878591727,5,0,0.0
ENTPD3,O75355,Ectonucleoside triphosphate diphosphohydrolase 3,ENSG00000168032,machine_learning,False,CY:1-23;TM:24-45;NC:46-485;TM:486-508;CY:509-529,multi-pass (2 TM),2,440,440,44,False,20.0,Enzymes,Membrane (Multi-pass membrane protein),0.7385,True,,True,,True,,0.7316666666666667,Open Targets confirmed,ENTPD3,GO CC high conf,0.65,True,uniprot:Cell membrane ; Multi-pass membrane protein; HPA_main:Cytosol,False,0.0,,,0.01985370453424563,0.6567439618897886,23.3,basal ganglia,0.34325603811021144,,,,,,RNA only,0.34325603811021144,False,0.051018349,0.0391857644970408,0.01229999746,0.00063416415,0.00207452928,0.014314153766,0.6442970627688889,0.4973638960834692,5,0,0.0
GPR161,Q8N6U8,G-protein coupled receptor 161,ENSG00000143147,machine_learning,False,NC:1-26;TM:27-53;CY:54-64;TM:65-85;NC:86-103;TM:104-123;CY:124-143;TM:144-166;NC:167-190;TM:191-211;CY:212-267;TM:268-288;NC:289-307;TM:308-327;CY:328-529,multi-pass (7 TM),7,87,26,289,False,6.0,Receptors,"Cell membrane (Multi-pass membrane protein);Cell projection, cilium membrane (Multi-pass membrane protein)",0.7924,True,,True,,True,,0.24666666666666667,Open Targets confirmed,GPR161,UniProt loc med conf,0.55,True,"uniprot:Cell projection, cilium membrane ; Multi-pass membrane protein; uniprot:Cell membrane ; Multi-pass membrane protein; HPA_main:Primary cilium; HPA_additional:Primary cilium transition zone",False,0.0,,,-0.0783657697656355,0.45456767468918396,25.7,pancreas,0.545432325310816,,,,,,RNA only,0.545432325310816,False,0.0911704784,0.039164972892137,0.132116993,0.00856865486,0.0833331856,0.142372245,-0.680379033377151,0.9964041844035376,5,0,0.0
KCNMB4,Q86W47,Calcium-activated potassium channel subunit beta-4,ENSG00000135643,machine_learning,False,CY:1-19;TM:20-42;NC:43-168;TM:169-194;CY:195-210,multi-pass (2 TM),2,126,126,35,False,6.0,Transporters,Membrane (Multi-pass membrane protein),0.7006,True,,True,,True,,0.32999999999999996,unconfirmed (ML prediction only),KCNMB4,GO CC high conf,0.65,False,uniprot:Membrane; Multi-pass membrane protein; HPA_main:Cytosol,False,0.0,,,-0.04571910866962784,0.7546533900756092,38.1,hippocampal formation,0.24534660992439083,0.95,Cerebellum,1.0,0.050000000000000044,5.0,protein+RNA (min),0.050000000000000044,False,0.0704716205999999,0.0389408957795299,0.139165103,0.0102523767,0.5642844060000001,0.5642844060000001,-2.223495697471904,0.7407856700860045,5,0,0.0
PCDHGA5,Q9Y5G8,Protocadherin gamma-A5,ENSG00000253485,machine_learning,False,SP:1-29;NC:30-689;TM:690-714;CY:715-931,type I,1,660,660,217,True,13.0,Miscellaneous,Cell membrane (Single-pass type I membrane protein),0.8942,True,,True,,True,,0.9299999999999999,Open Targets confirmed,PCDHGA5,UniProt loc med conf,0.55,True,uniprot:Cell membrane ; Single-pass type I membrane protein; HPA_main:Plasma membrane; HPA_main:Vesicles; HPA_additional:Cytosol; HPA_additional:Nucleoplasm,False,0.0,,,-0.0642460777711249,0.2578751336455153,2.5,cerebellum,0.7421248663544847,,,,,,RNA only,0.7421248663544847,False,0.13285611808,0.0388992898010391,0.0697977466,0.0151572400199999,0.0442675484,0.0740632558,-0.06515842468285,0.8124779907223186,5,1,0.2
TGFBR3,Q03167,Transforming growth factor beta receptor type 3,ENSG00000069702,experimental,True,SP:1-20;NC:21-785;TM:786-809;CY:810-851,type I,1,765,765,42,True,15.0,Unclassified,"Cell membrane (Single-pass type I membrane protein);Secreted;Secreted, extracellular space",0.8547,True,,True,,True,,0.95,experimental (CSPA/GPI),TGFBR3,UniProt loc high conf,0.7,True,"uniprot:Cell membrane ; Single-pass type I membrane protein; uniprot:Secreted; uniprot:Secreted, extracellular space, extracellular matrix; HPA_main:Cytosol; HPA_extracellular_location:Predicted to be secreted",False,0.0,,,-0.01807802261772058,0.6807064638111647,63.9,kidney,0.31929353618883527,0.627,Cerebral cortex,0.66,0.373,15.0,protein+RNA (min),0.31929353618883527,False,0.0975061984,0.0388618161374714,0.2468877786,0.199050152,1.37042898,1.37042898,-3.3278443296204427,0.7706762835402221,5,0,0.0
